Linux 4.18.0-477.15.1.el8_8.x86_64 (tbm04) 	08/09/2023 	_x86_64_	(32 CPU)

11:13:45 PM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
11:22:31 PM 502196416 500392512  25317656      4.80        24  10199068 146747560     27.38   2746232  14995400         0
11:22:33 PM 502195212 500391296  25318860      4.80        24  10199188 146735104     27.38   2746264  14997164         0
11:22:35 PM 502192612 500388712  25321460      4.80        24  10199072 146657660     27.37   2746220  14999728         0
11:22:37 PM 502175732 500371816  25338340      4.80        24  10199008 146722052     27.38   2746216  15016072         0
11:22:39 PM 502173456 500369544  25340616      4.80        24  10199068 146722052     27.38   2746240  15017616         0
11:22:41 PM 502171100 500367208  25342972      4.80        24  10199256 146580264     27.35   2746272  15020452         0
11:22:43 PM 502304044 500500172  25210028      4.78        24  10199128 146473816     27.33   2746232  14888300         0
11:22:45 PM 502282088 500478184  25231984      4.78        24  10199128 146609232     27.36   2746240  14908768         0
11:22:47 PM 502280664 500476672  25233408      4.78        24  10199008 146609232     27.36   2746216  14910964         0
11:22:49 PM 502278528 500474584  25235544      4.78        24  10199008 146738016     27.38   2746232  14913288         0
11:22:51 PM 502275560 500471680  25238512      4.78        24  10199064 146735728     27.38   2746220  14916308         0
11:22:53 PM 502270940 500467072  25243132      4.79        24  10199072 146778724     27.39   2746232  14919916         0
11:22:55 PM 502268880 500464968  25245192      4.79        24  10199132 146617680     27.36   2746224  14921984         0
11:22:57 PM 502265840 500461984  25248232      4.79        24  10199072 146670716     27.37   2746216  14925844         0
11:22:59 PM 502262716 500458968  25251356      4.79        24  10199012 146670716     27.37   2746244  14927520         0
11:23:01 PM 502261676 500457940  25252396      4.79        24  10199132 146670716     27.37   2746240  14929644         0
11:23:03 PM 502257828 500454140  25256244      4.79        24  10199072 146799624     27.39   2746228  14932644         0
11:23:05 PM 502241088 500437480  25272984      4.79        24  10199072 146799496     27.39   2746252  14949944         0
11:23:07 PM 502238116 500434472  25275956      4.79        24  10199132 146928280     27.42   2746244  14952852         0
11:23:09 PM 502235580 500431948  25278492      4.79        24  10199132 146927040     27.42   2746244  14955632         0
11:23:11 PM 502232808 500429192  25281264      4.79        24  10199072 146916764     27.41   2746244  14957560         0
11:23:13 PM 502215172 500411592  25298900      4.80        24  10213688 146916764     27.41   2746244  14975376         0
11:23:15 PM 502209740 500406192  25304332      4.80        24  10218344 146757556     27.39   2746276  14981572         0
11:23:17 PM 502207688 500404096  25306384      4.80        24  10199132 146821948     27.40   2746244  14983724         0
11:23:19 PM 502177952 500374448  25336120      4.80        24  10226892 146808896     27.39   2746320  15012748         0
11:23:21 PM 502203240 500399800  25310832      4.80        24  10199172 146873288     27.41   2746340  14987412         0
11:23:23 PM 502197656 500394204  25316416      4.80        24  10199172 146800308     27.39   2746344  14992204         0
11:23:25 PM 502177160 500373560  25336912      4.80        24  10218324 146787876     27.39   2746336  15013840         0
11:23:27 PM 502176152 500372576  25337920      4.80        24  10199172 146773472     27.39   2746328  15014772         0
11:23:29 PM 502173800 500370264  25340272      4.80        24  10199172 146773472     27.39   2746344  15017056         0
11:23:31 PM 502171224 500367644  25342848      4.80        24  10199184 146760420     27.39   2746368  15019892         0
11:23:33 PM 502169612 500366040  25344460      4.80        24  10199232 146760420     27.39   2746356  15021604         0
11:23:35 PM 502167164 500363608  25346908      4.80        24  10199112 146760420     27.39   2746308  15022860         0
11:23:37 PM 502128348 500324804  25385724      4.81        24  10237476 146760420     27.39   2746340  15063484         0
11:23:39 PM 502163632 500360048  25350440      4.81        24  10199676 146754104     27.38   2746332  15027812         0
11:23:41 PM 502157344 500353772  25356728      4.81        24  10199172 146736596     27.38   2746340  15033384         0
11:23:43 PM 502155108 500351632  25358964      4.81        24  10199232 146736596     27.38   2746348  15035640         0
11:23:45 PM 502187112 500383688  25326960      4.80        24  10199172 146578668     27.35   2746324  15003788         0
11:23:47 PM 502185640 500382208  25328432      4.80        24  10199172 146707452     27.38   2746324  15005708         0
11:23:49 PM 502174840 500371352  25339232      4.80        24  10207296 146627004     27.36   2746356  15015728         0
11:23:51 PM 502181412 500377928  25332660      4.80        24  10199172 146627004     27.36   2746348  15009608         0
11:23:53 PM 502178364 500374904  25335708      4.80        24  10199232 146696896     27.37   2746340  15012480         0
11:23:55 PM 502174892 500371468  25339180      4.80        24  10199172 146761544     27.39   2746356  15016580         0
11:23:57 PM 502171708 500368344  25342364      4.80        24  10199676 146761544     27.39   2746340  15018484         0
11:23:59 PM 502151008 500347732  25363064      4.81        24  10217820 146761544     27.39   2746340  15039780         0
11:24:01 PM 502167060 500363816  25347012      4.80        24  10199172 146761544     27.39   2746332  15023828         0
11:24:03 PM 502165128 500361864  25348944      4.81        24  10199172 146591328     27.35   2746332  15025608         0
11:24:05 PM 502163632 500360296  25350440      4.81        24  10199172 146655720     27.37   2746348  15027304         0
11:24:07 PM 502161864 500358540  25352208      4.81        24  10199172 146720112     27.38   2746324  15028740         0
11:24:09 PM 502126420 500323116  25387652      4.81        24  10199292 146641280     27.36   2746352  15031244         0
11:24:11 PM 502124132 500320856  25389940      4.81        24  10199736 146834456     27.40   2746364  15033524         0
11:24:13 PM 502122676 500319448  25391396      4.81        24  10199172 146758204     27.39   2746324  15035340         0
11:24:15 PM 502119704 500316520  25394368      4.81        24  10199232 146743076     27.38   2746356  15038468         0
11:24:17 PM 502117548 500314392  25396524      4.81        24  10199172 146743076     27.38   2746332  15040468         0
11:24:19 PM 502115076 500311820  25398996      4.81        24  10199112 146730620     27.38   2746324  15042584         0
11:24:21 PM 502112728 500309504  25401344      4.82        24  10199296 146923796     27.42   2746364  15044696         0
11:24:23 PM 502110540 500307288  25403532      4.82        24  10199180 146906308     27.41   2746332  15047320         0
11:24:25 PM 502108556 500305316  25405516      4.82        24  10199180 146904688     27.41   2746352  15048720         0
11:24:27 PM 502107244 500304044  25406828      4.82        24  10199180 146904688     27.41   2746328  15050920         0
11:24:29 PM 502085676 500282476  25428396      4.82        24  10216820 146904688     27.41   2746344  15072016         0
11:24:31 PM 502102108 500298860  25411964      4.82        24  10199180 146893488     27.41   2746336  15055852         0
11:24:33 PM 502100660 500297328  25413412      4.82        24  10199240 146893488     27.41   2746360  15057292         0
11:24:35 PM 502098240 500294848  25415832      4.82        24  10199244 146886432     27.41   2746352  15060184         0
11:24:37 PM 502095416 500292056  25418656      4.82        24  10199240 146882804     27.41   2746344  15062948         0
11:24:39 PM 502092812 500289480  25421260      4.82        24  10199300 146882804     27.41   2746384  15065308         0
11:24:41 PM 502089940 500286672  25424132      4.82        24  10199240 146791588     27.39   2746384  15067792         0
11:24:43 PM 502088184 500284972  25425888      4.82        24  10199180 146719568     27.38   2746360  15069220         0
11:24:45 PM 502086944 500283636  25427128      4.82        24  10199180 146719568     27.38   2746336  15070552         0
11:24:47 PM 502084952 500281576  25429120      4.82        24  10199304 146633820     27.36   2746376  15073156         0
11:24:49 PM 502082084 500278680  25431988      4.82        24  10199120 146611288     27.36   2746316  15075908         0
11:24:51 PM 502080276 500276848  25433796      4.82        24  10199180 146740072     27.38   2746348  15077788         0
11:24:53 PM 502078052 500274624  25436020      4.82        24  10199180 146722804     27.38   2746332  15079720         0
11:24:55 PM 502092328 500288960  25421744      4.82        24  10218332 146787196     27.39   2746336  15065276         0
11:24:57 PM 502109440 500306140  25404632      4.82        24  10199180 146787196     27.39   2746344  15048136         0
11:24:59 PM 502106288 500303052  25407784      4.82        24  10200248 146779532     27.39   2746384  15052244         0
11:25:01 PM 502101664 500298440  25412408      4.82        24  10199180 146702688     27.37   2746360  15055100         0
11:25:03 PM 502100752 500297528  25413320      4.82        24  10199180 146702688     27.37   2746352  15056756         0
11:25:05 PM 502098420 500295268  25415652      4.82        24  10199240 146748068     27.38   2746364  15058624         0
11:25:07 PM 502095736 500292660  25418336      4.82        24  10199240 146748068     27.38   2746360  15061112         0
11:25:09 PM 502086704 500283644  25427368      4.82        24  10207304 146748068     27.38   2746352  15070464         0
11:25:11 PM 502092804 500289760  25421268      4.82        24  10199180 146748068     27.38   2746352  15063764         0
11:25:13 PM 502090764 500287752  25423308      4.82        24  10199240 146748068     27.38   2746352  15066836         0
11:25:15 PM 502087664 500284692  25426408      4.82        24  10199180 146731976     27.38   2746344  15069120         0
11:25:17 PM 502086352 500283412  25427720      4.82        24  10199240 146731976     27.38   2746360  15070740         0
11:25:19 PM 502084088 500281204  25429984      4.82        24  10199180 146860760     27.40   2746352  15072736         0
11:25:21 PM 502081756 500278792  25432316      4.82        24  10199180 146789056     27.39   2746348  15074412         0
11:25:23 PM 502023796 500220840  25490276      4.83        24  10255184 146746692     27.38   2746356  15132276         0
11:25:25 PM 502078468 500275548  25435604      4.82        24  10199180 146666512     27.37   2746348  15078276         0
11:25:27 PM 502076096 500273204  25437976      4.82        24  10199184 146718992     27.38   2746360  15080024         0
11:25:29 PM 502035796 500232880  25478276      4.83        24  10237488 146705940     27.38   2746360  15120752         0
11:25:31 PM 502073096 500270196  25440976      4.82        24  10199244 146547668     27.35   2746376  15083628         0
11:25:33 PM 502070404 500267516  25443668      4.82        24  10199200 146542368     27.35   2746336  15086204         0
11:25:35 PM 502066096 500263156  25447976      4.82        24  10199184 146467308     27.33   2746360  15089724         0
11:25:37 PM 502046540 500243640  25467532      4.83        24  10218396 146596092     27.36   2746360  15109160         0
11:25:39 PM 502113964 500311124  25400108      4.82        24  10199184 146506764     27.34   2746360  15042908         0
11:25:41 PM 502092420 500289608  25421652      4.82        24  10218336 146506764     27.34   2746336  15063744         0
11:25:43 PM 502088900 500286164  25425172      4.82        24  10218276 146700848     27.37   2746316  15067260         0
11:25:45 PM 502107112 500304480  25406960      4.82        24  10199308 146765240     27.39   2746400  15048756         0
11:25:47 PM 502106300 500303608  25407772      4.82        24  10199188 146765240     27.39   2746380  15050068         0
11:25:49 PM 502103104 500300420  25410968      4.82        24  10199248 146812588     27.40   2746364  15053604         0
11:25:51 PM 502100292 500297560  25413780      4.82        24  10199188 146736360     27.38   2746348  15055808         0
11:25:53 PM 502114720 500312052  25399352      4.81        24  10205744 146782444     27.39   2746368  15041420         0
11:25:55 PM 502119892 500317264  25394180      4.81        24  10199124 146705000     27.38   2746316  15036828         0
11:25:57 PM 502114812 500312136  25399260      4.81        24  10199188 146769392     27.39   2746340  15041584         0
11:25:59 PM 502113448 500310788  25400624      4.82        24  10199188 146616504     27.36   2746340  15043812         0
11:26:01 PM 502111372 500308760  25402700      4.82        24  10199248 146616504     27.36   2746380  15045520         0
