Linux 4.18.0-477.15.1.el8_8.x86_64 (tbm04) 	08/09/2023 	_x86_64_	(32 CPU)

11:13:45 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:24:59 PM     all     23.78      0.00     25.72      0.00      0.00     50.49
11:25:01 PM     all     23.70      0.00     25.12      0.00      0.00     51.19
11:25:03 PM     all     22.72      0.00     26.64      0.00      0.00     50.63
11:25:05 PM     all     24.51      0.00     23.82      0.00      0.00     51.67
11:25:07 PM     all     23.66      0.00     24.74      0.00      0.00     51.60
11:25:09 PM     all     23.30      0.00     26.42      0.00      0.00     50.28
11:25:11 PM     all     23.17      0.00     25.54      0.00      0.00     51.29
11:25:13 PM     all     23.71      0.00     25.87      0.00      0.00     50.41
11:25:15 PM     all     22.99      0.00     26.23      0.00      0.00     50.78
11:25:17 PM     all     23.13      0.00     26.46      0.00      0.00     50.41
11:25:19 PM     all     23.14      0.00     26.02      0.00      0.00     50.85
11:25:21 PM     all     23.66      0.00     25.35      0.00      0.00     50.99
11:25:23 PM     all     23.89      0.00     25.39      0.00      0.00     50.72
11:25:25 PM     all     22.77      0.00     24.27      0.00      0.00     52.95
11:25:27 PM     all     23.49      0.00     26.31      0.00      0.00     50.20
11:25:29 PM     all     23.32      0.00     26.01      0.00      0.00     50.67
11:25:31 PM     all     23.15      0.00     26.31      0.00      0.00     50.54
11:25:33 PM     all     23.47      0.00     25.00      0.00      0.00     51.53
11:25:35 PM     all     23.26      0.00     24.09      0.00      0.00     52.65
11:25:37 PM     all     22.56      0.00     26.74      0.00      0.00     50.70
11:25:39 PM     all     23.15      0.00     25.55      0.00      0.00     51.30
11:25:41 PM     all     23.51      0.00     25.68      0.00      0.00     50.81
11:25:43 PM     all     23.40      0.00     25.36      0.00      0.00     51.24
11:25:45 PM     all     22.77      0.00     26.12      0.00      0.00     51.11
11:25:47 PM     all     23.18      0.00     25.93      0.00      0.00     50.88
11:25:49 PM     all     23.49      0.00     25.38      0.00      0.00     51.13
11:25:51 PM     all     23.42      0.00     25.55      0.00      0.00     51.03
11:25:53 PM     all     22.93      0.00     26.67      0.00      0.00     50.41
11:25:55 PM     all     23.03      0.00     26.34      0.00      0.00     50.63
11:25:57 PM     all     23.51      0.00     24.27      0.00      0.00     52.22
11:25:59 PM     all     23.41      0.00     25.91      0.00      0.00     50.67
11:26:01 PM     all     23.22      0.00     25.72      0.00      0.00     51.05
11:26:03 PM     all     23.39      0.00     26.14      0.00      0.00     50.46
11:26:05 PM     all     23.67      0.00     25.26      0.00      0.00     51.07
11:26:07 PM     all     23.58      0.00     25.43      0.00      0.00     50.99
11:26:09 PM     all     23.46      0.00     25.74      0.00      0.00     50.80
11:26:11 PM     all     23.76      0.00     25.67      0.00      0.00     50.57
11:26:13 PM     all     23.22      0.00     25.80      0.00      0.00     50.98
11:26:15 PM     all     23.81      0.00     24.81      0.00      0.00     51.38
11:26:17 PM     all     22.78      0.00     26.07      0.00      0.00     51.15
11:26:19 PM     all     24.00      0.00     24.87      0.00      0.00     51.13
11:26:21 PM     all     23.17      0.00     24.84      0.00      0.00     51.99
11:26:23 PM     all     23.45      0.00     26.41      0.00      0.00     50.13
11:26:25 PM     all     23.52      0.00     26.04      0.00      0.00     50.44
11:26:27 PM     all     23.78      0.00     25.86      0.00      0.00     50.36
11:26:29 PM     all     22.87      0.00     26.63      0.00      0.00     50.50
11:26:31 PM     all     23.18      0.00     25.17      0.00      0.00     51.65
11:26:33 PM     all     24.29      0.00     24.79      0.00      0.00     50.92
11:26:35 PM     all     22.72      0.00     26.12      0.00      0.00     51.16
11:26:37 PM     all     23.37      0.00     25.77      0.00      0.00     50.86
