Linux 4.18.0-477.15.1.el8_8.x86_64 (b526) 	08/10/2023 	_x86_64_	(56 CPU)

01:11:25 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:19:45 PM     all      7.16      0.00      1.13      0.00      0.00     91.70
01:19:47 PM     all      7.12      0.00      1.10      0.00      0.00     91.78
01:19:49 PM     all      7.14      0.00      1.15      0.00      0.00     91.71
01:19:51 PM     all      7.13      0.00      1.12      0.00      0.00     91.75
01:19:53 PM     all      7.11      0.00      1.13      0.00      0.00     91.76
01:19:55 PM     all      7.15      0.00      1.11      0.00      0.00     91.74
01:19:57 PM     all      7.15      0.00      1.19      0.00      0.00     91.66
01:19:59 PM     all      7.10      0.00      1.13      0.00      0.00     91.77
01:20:01 PM     all      7.12      0.00      1.11      0.00      0.00     91.77
01:20:03 PM     all      7.17      0.00      1.20      0.00      0.00     91.64
01:20:05 PM     all      7.19      0.00      1.09      0.00      0.00     91.72
01:20:07 PM     all      7.10      0.00      1.14      0.00      0.00     91.75
01:20:09 PM     all      7.11      0.00      1.13      0.00      0.00     91.76
01:20:11 PM     all      7.17      0.00      1.12      0.00      0.00     91.71
01:20:13 PM     all      7.09      0.00      1.17      0.00      0.00     91.74
01:20:15 PM     all      7.17      0.00      1.09      0.00      0.00     91.74
01:20:17 PM     all      7.15      0.00      1.14      0.00      0.00     91.70
01:20:19 PM     all      7.15      0.00      1.02      0.00      0.00     91.84
01:20:21 PM     all      7.11      0.00      1.13      0.00      0.00     91.77
01:20:23 PM     all      7.17      0.00      1.07      0.00      0.00     91.76
01:20:25 PM     all      7.17      0.00      1.18      0.00      0.00     91.65
01:20:27 PM     all      7.11      0.00      1.08      0.00      0.00     91.80
01:20:29 PM     all      7.13      0.00      1.16      0.00      0.00     91.71
01:20:31 PM     all      7.12      0.00      1.15      0.00      0.00     91.73
01:20:33 PM     all      7.19      0.00      1.17      0.00      0.00     91.64
01:20:35 PM     all      7.22      0.00      1.18      0.00      0.00     91.60
01:20:37 PM     all      7.15      0.00      1.14      0.00      0.00     91.70
01:20:39 PM     all      7.17      0.00      1.18      0.00      0.00     91.65
01:20:41 PM     all      7.09      0.00      1.04      0.00      0.00     91.87
