Linux 4.18.0-477.15.1.el8_8.x86_64 (b526) 	08/10/2023 	_x86_64_	(56 CPU)

01:11:25 PM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
01:20:37 PM 235271540 234585220  28488564     10.80        24   9507672  73315092     26.94   2815244  17111052         0
01:20:39 PM 235263656 234577336  28496448     10.80        24   9505992  73286920     26.93   2815232  17118792         0
01:20:41 PM 235254348 234568140  28505756     10.81        24   9506504  73322304     26.94   2815244  17127508         0
01:20:43 PM 235246652 234560332  28513452     10.81        24   9506628  73290112     26.93   2815156  17135644         0
01:20:45 PM 235239192 234552748  28520912     10.81        24   9507492  73248804     26.92   2815212  17143096         0
01:20:47 PM 235267932 234581512  28492172     10.80        24   9470696  73273736     26.92   2816192  17114972         0
01:20:49 PM 235221892 234535456  28538212     10.82        24   9507676  73301332     26.93   2815228  17161176         0
01:20:51 PM 235213888 234527452  28546216     10.82        24   9507316  73301316     26.93   2815180  17168988         0
01:20:53 PM 235232260 234545816  28527844     10.82        24   9480924  73262880     26.92   2815152  17150312         0
01:20:55 PM 235198024 234511596  28562080     10.83        24   9508348  73263152     26.92   2815228  17185948         0
01:20:57 PM 235190416 234503988  28569688     10.83        24   9507640  73310604     26.94   2815156  17193268         0
01:20:59 PM 235185208 234498852  28574896     10.83        24   9503972  73332504     26.95   2815212  17198324         0
01:21:01 PM 235174348 234487904  28585756     10.84        24   9507136  73291088     26.93   2815144  17208472         0
01:21:03 PM 235166700 234480272  28593404     10.84        24   9507168  73297124     26.93   2815228  17216904         0
01:21:05 PM 235157480 234471044  28602624     10.84        24   9507828  73312988     26.94   2815192  17225496         0
01:21:07 PM 235168028 234481624  28592076     10.84        24   9489188  73290372     26.93   2815716  17214116         0
01:21:09 PM 235142452 234456032  28617652     10.85        24   9507152  73317156     26.94   2815204  17241284         0
01:21:11 PM 235134532 234448096  28625572     10.85        24   9507660  73338604     26.95   2815188  17248716         0
01:21:13 PM 235156792 234470348  28603312     10.84        24   9476580  73307840     26.94   2815204  17226384         0
01:21:15 PM 235119588 234433144  28640516     10.86        24   9507488  73276320     26.93   2815188  17264980         0
01:21:17 PM 235108716 234422296  28651388     10.86        24   9508004  73314444     26.94   2815212  17273828         0
01:21:19 PM 235111944 234425532  28648160     10.86        24   9497244  73288784     26.93   2815192  17271084         0
01:21:21 PM 235093720 234407244  28666384     10.87        24   9507660  73306916     26.94   2815196  17289168         0
01:21:23 PM 235085908 234399448  28674196     10.87        24   9507648  73262424     26.92   2815172  17297512         0
01:21:25 PM 235078568 234392100  28681536     10.87        24   9507132  73311304     26.94   2815160  17304904         0
01:21:27 PM 235070296 234383804  28689808     10.88        24   9505956  73297708     26.93   2815164  17312228         0
01:21:29 PM 235062372 234375920  28697732     10.88        24   9507308  73266516     26.92   2815172  17321644         0
01:21:31 PM 235052660 234366192  28707444     10.88        24   9507660  73247640     26.91   2815192  17330068         0
01:21:33 PM 235067768 234381284  28692336     10.88        24   9485128  73270904     26.92   2815160  17315712         0
01:21:35 PM 235037920 234351444  28722184     10.89        24   9506988  73335932     26.95   2815216  17344180         0
01:21:37 PM 235029748 234343272  28730356     10.89        24   9507484  73310660     26.94   2815172  17353052         0
01:21:39 PM 235029748 234343288  28730356     10.89        24   9499248  73326212     26.94   2815180  17352860         0
01:21:41 PM 235013972 234327528  28746132     10.90        24   9507316  73345624     26.95   2815180  17368748         0
01:21:43 PM 235004188 234317776  28755916     10.90        24   9507304  73327856     26.94   2815168  17377948         0
01:21:45 PM 234996696 234310252  28763408     10.91        24   9507676  73261796     26.92   2815248  17385632         0
01:21:47 PM 234988952 234302532  28771152     10.91        24   9507660  73287020     26.93   2827296  17381152         0
01:21:49 PM 234981564 234295120  28778540     10.91        24   9507140  73266940     26.92   2815176  17401136         0
01:21:51 PM 234974820 234288384  28785284     10.91        24   9506828  73287648     26.93   2815216  17408936         0
01:21:53 PM 235005952 234319520  28754152     10.90        24   9470188  73243904     26.91   2815164  17377636         0
01:21:55 PM 234959424 234272984  28800680     10.92        24   9507680  73269124     26.92   2815236  17423056         0
01:21:57 PM 234952984 234266568  28807120     10.92        24   9507160  73293892     26.93   2815176  17430212         0
01:21:59 PM 234970312 234283928  28789792     10.92        24   9482132  73296780     26.93   2815200  17413000         0
01:22:01 PM 234937040 234250608  28823064     10.93        24   9507520  73346456     26.95   2815240  17446380         0
01:22:03 PM 234930112 234243496  28829992     10.93        24   9507324  73315760     26.94   2815200  17454376         0
01:22:05 PM 234927100 234240420  28833004     10.93        24   9502156  73302012     26.93   2815276  17456644         0
01:22:07 PM 234915644 234228964  28844460     10.94        24   9506804  73288272     26.93   2831288  17453168         0
01:22:09 PM 234906868 234220188  28853236     10.94        24   9507672  73272476     26.92   2815208  17477192         0
01:22:11 PM 234900092 234213436  28860012     10.94        24   9507844  73296608     26.93   2815216  17484428         0
01:22:13 PM 234901656 234214960  28858448     10.94        24   9496584  73280308     26.93   2842920  17454236         0
01:22:15 PM 234884704 234198016  28875400     10.95        24   9507168  73264320     26.92   2815220  17498928         0
01:22:17 PM 234876340 234189676  28883764     10.95        24   9507332  73257492     26.92   2815204  17506864         0
01:22:19 PM 234899968 234213280  28860136     10.94        24   9475244  73216972     26.90   2815212  17483420         0
01:22:21 PM 234861660 234174972  28898444     10.96        24   9506636  73271984     26.92   2815152  17521016         0
01:22:23 PM 234853804 234167116  28906300     10.96        24   9506832  73267004     26.92   2815216  17529804         0
01:22:25 PM 234855908 234169252  28904196     10.96        24   9497920  73279336     26.93   2815192  17527924         0
01:22:27 PM 234838656 234152112  28921448     10.97        24   9507328  73315268     26.94   2815196  17543880         0
01:22:29 PM 234830808 234144200  28929296     10.97        24   9506336  73315096     26.94   2815224  17551492         0
01:22:31 PM 234822996 234136364  28937108     10.97        24   9507520  73289324     26.93   2815248  17560136         0
01:22:33 PM 234853420 234166788  28906684     10.96        24   9470056  73256192     26.92   2815228  17529496         0
01:22:35 PM 234808948 234122340  28951156     10.98        24   9507016  73249680     26.92   2815224  17573764         0
01:22:37 PM 234802444 234115836  28957660     10.98        24   9507492  73255348     26.92   2815172  17580752         0
01:22:39 PM 234826852 234140260  28933252     10.97        24   9474052  73230876     26.91   2815172  17556924         0
01:22:41 PM 234785844 234099268  28974260     10.99        24   9507848  73277324     26.93   2815224  17597000         0
01:22:43 PM 234779552 234092992  28980552     10.99        24   9507336  73208244     26.90   2815208  17603480         0
01:22:45 PM 234789356 234102788  28970748     10.98        24   9488504  73219308     26.90   2815176  17592980         0
01:22:47 PM 234765096 234078536  28995008     10.99        24   9506636  73297396     26.93   2815164  17617424         0
01:22:49 PM 234757064 234070536  29003040     11.00        24   9507148  73236584     26.91   2815176  17625916         0
01:22:51 PM 234750644 234064116  29009460     11.00        24   9507672  73291736     26.93   2815208  17633360         0
01:22:53 PM 234742668 234056140  29017436     11.00        24   9506996  73290544     26.93   2815200  17640404         0
01:22:55 PM 234734248 234047720  29025856     11.00        24   9507000  73261220     26.92   2815204  17647868         0
01:22:57 PM 234727564 234041052  29032540     11.01        24   9507496  73252872     26.92   2815192  17655272         0
01:22:59 PM 234758912 234072400  29001192     11.00        24   9470376  73205680     26.90   2815208  17624684         0
01:23:01 PM 234713624 234027112  29046480     11.01        24   9507184  73228092     26.91   2815252  17669684         0
01:23:03 PM 234705684 234019204  29054420     11.02        24   9507840  73282836     26.93   2815208  17677604         0
01:23:05 PM 234728300 234041844  29031804     11.01        24   9476420  73272680     26.92   2815208  17654664         0
01:23:07 PM 234691884 234005460  29068220     11.02        24   9506992  73256672     26.92   2815192  17691276         0
01:23:09 PM 234683156 233996684  29076948     11.02        24   9507500  73261552     26.92   2815200  17699540         0
01:23:11 PM 234683268 233996804  29076836     11.02        24   9498428  73227648     26.91   2815200  17699448         0
01:23:13 PM 234667376 233980912  29092728     11.03        24   9507332  73227572     26.91   2815208  17715108         0
01:23:15 PM 234660516 233974068  29099588     11.03        24   9507156  73249916     26.92   2815188  17722904         0
01:23:17 PM 234653568 233967088  29106536     11.04        24   9506980  73222832     26.91   2815164  17729844         0
01:23:19 PM 234647096 233960552  29113008     11.04        24   9507020  73235776     26.91   2845488  17706552         0
01:23:21 PM 234639120 233952560  29120984     11.04        24   9507496  73276852     26.93   2815172  17744940         0
01:23:23 PM 234631584 233945056  29128520     11.04        24   9507176  73249952     26.92   2815236  17752304         0
01:23:25 PM 234659556 233972996  29100548     11.03        24   9472716  73239160     26.91   2815192  17724432         0
01:23:27 PM 234617748 233931220  29142356     11.05        24   9507152  73283976     26.93   2815180  17765992         0
01:23:29 PM 234609360 233922720  29150744     11.05        24   9507864  73315084     26.94   2815248  17774204         0
01:23:31 PM 234624580 233937908  29135524     11.05        24   9485488  73215652     26.90   2815192  17759468         0
01:23:33 PM 234596120 233909456  29163984     11.06        24   9507664  73249036     26.92   2815192  17788128         0
01:23:35 PM 234588508 233901844  29171596     11.06        24   9507532  73299160     26.93   2815288  17795108         0
01:23:37 PM 234586872 233900248  29173232     11.06        24   9502976  73271240     26.92   2815220  17797920         0
01:23:39 PM 234575360 233888704  29184744     11.06        24   9508032  73335292     26.95   2815248  17809128         0
01:23:41 PM 234567688 233881080  29192416     11.07        24   9507520  73300700     26.93   2815240  17817120         0
01:23:43 PM 234561640 233874992  29198464     11.07        24   9507180  73280824     26.93   2815228  17822220         0
01:23:45 PM 234572920 233886264  29187184     11.07        24   9488676  73222312     26.91   2815180  17810636         0
01:23:47 PM 234548264 233861616  29211840     11.08        24   9507172  73217232     26.90   2815208  17836052         0
01:23:49 PM 234540052 233853388  29220052     11.08        24   9506492  73314060     26.94   2815176  17842328         0
01:23:51 PM 234570928 233884200  29189176     11.07        24   9469360  73242328     26.91   2815204  17812424         0
01:23:53 PM 234526672 233839936  29233432     11.08        24   9507512  73254488     26.92   2815224  17857700         0
01:23:55 PM 234520428 233833700  29239676     11.09        24   9507680  73288832     26.93   2815216  17864372         0
01:23:57 PM 234538304 233851528  29221800     11.08        24   9481812  73248880     26.92   2815224  17845368         0
01:23:59 PM 234507444 233820668  29252660     11.09        24   9506796  73254804     26.92   2815128  17877460         0
01:24:01 PM 234498068 233811284  29262036     11.09        24   9507660  73263352     26.92   2815684  17885680         0
01:24:03 PM 234504368 233817616  29255736     11.09        24   9494736  73248248     26.91   2815216  17880256         0
01:24:05 PM 234485804 233799108  29274300     11.10        24   9507020  73278316     26.93   2815236  17898860         0
01:24:07 PM 234479932 233793204  29280172     11.10        24   9506804  73304008     26.94   2815140  17905012         0
01:24:09 PM 234472020 233785300  29288084     11.10        24   9506344  73265528     26.92   2815244  17911796         0
01:24:11 PM 234464872 233778216  29295232     11.11        24   9507508  73294672     26.93   2815204  17918828         0
01:24:13 PM 234457276 233770636  29302828     11.11        24   9506668  73302296     26.93   2815228  17926020         0
01:24:15 PM 234449096 233762432  29311008     11.11        24   9507840  73236800     26.91   2815200  17934320         0
01:24:17 PM 234479400 233792744  29280704     11.10        24   9469540  73228580     26.91   2815228  17903136         0
01:24:19 PM 234437304 233750640  29322800     11.12        24   9507176  73218816     26.90   2815216  17947504         0
01:24:21 PM 234431056 233744448  29329048     11.12        24   9506812  73258708     26.92   2815168  17953460         0
01:24:23 PM 234453964 233767348  29306140     11.11        24   9476432  73202924     26.90   2815228  17930312         0
01:24:25 PM 234415480 233728896  29344624     11.13        24   9507508  73227076     26.91   2815208  17967700         0
01:24:27 PM 234408804 233722276  29351300     11.13        24   9508204  73271992     26.92   2815264  17975328         0
01:24:29 PM 234421488 233734992  29338616     11.12        24   9487720  73284056     26.93   2815280  17962284         0
01:24:31 PM 234395952 233709400  29364152     11.13        24   9507520  73269252     26.92   2815252  17988444         0
01:24:33 PM 234388992 233702384  29371112     11.14        24   9507344  73255300     26.92   2815216  17995076         0
01:24:35 PM 234382824 233696208  29377280     11.14        24   9506028  73198040     26.90   2815276  17999980         0
01:24:37 PM 234374772 233688132  29385332     11.14        24   9507704  73192688     26.89   2815248  18008184         0
01:24:39 PM 234368640 233682016  29391464     11.14        24   9507160  73215600     26.90   2815180  18015000         0
01:24:41 PM 234361876 233675244  29398228     11.15        24   9507348  73232604     26.91   2815220  18021248         0
01:24:43 PM 234383188 233696564  29376916     11.14        24   9480112  73223108     26.91   2825764  17991036         0
01:24:45 PM 234348888 233662256  29411216     11.15        24   9506468  73227288     26.91   2815172  18035140         0
01:24:47 PM 234342844 233656236  29417260     11.15        24   9507008  73222024     26.91   2815228  18041764         0
01:24:49 PM 234358796 233672204  29401308     11.15        24   9483488  73206696     26.90   2815220  18024580         0
01:24:51 PM 234328648 233642056  29431456     11.16        24   9507680  73206888     26.90   2815220  18054864         0
01:24:53 PM 234322468 233635900  29437636     11.16        24   9506648  73211900     26.90   2815164  18061076         0
01:24:55 PM 234326096 233639520  29434008     11.16        24   9497776  73178312     26.89   2815244  18058056         0
01:24:57 PM 234309768 233623184  29450336     11.17        24   9507328  73261840     26.92   2815188  18074412         0
01:24:59 PM 234303204 233616636  29456900     11.17        24   9507680  73177496     26.89   2815216  18080816         0
01:25:01 PM 234296680 233610144  29463424     11.17        24   9507020  73217196     26.90   2815252  18087864         0
01:25:03 PM 234327992 233641512  29432112     11.16        24   9469864  73159064     26.88   2815176  18056968         0
01:25:05 PM 234281956 233595452  29478148     11.18        24   9508016  73227916     26.91   2815720  18101196         0
01:25:07 PM 234277956 233591460  29482148     11.18        24   9507532  73234792     26.91   2815272  18106832         0
01:25:09 PM 234275052 233588580  29485052     11.18        24   9503332  73207224     26.90   2815252  18109316         0
01:25:11 PM 234264376 233577904  29495728     11.18        24   9507516  73243020     26.91   2815220  18120148         0
01:25:13 PM 234256108 233569636  29503996     11.19        24   9508032  73229360     26.91   2815260  18127176         0
01:25:15 PM 234249880 233563416  29510224     11.19        24   9508028  73147164     26.88   2815240  18133500         0
01:25:17 PM 234262676 233576220  29497428     11.18        24   9488540  73142532     26.88   2833908  18101912         0
01:25:19 PM 234239316 233552836  29520788     11.19        24   9507128  73191520     26.89   2815140  18145084         0
01:25:21 PM 234231556 233545076  29528548     11.20        24   9507512  73208556     26.90   2815236  18152428         0
01:25:23 PM 234259776 233573296  29500328     11.18        24   9474420  73138628     26.87   2815224  18124520         0
01:25:25 PM 234219396 233532924  29540708     11.20        24   9507840  73216684     26.90   2815228  18164096         0
01:25:27 PM 234213724 233527284  29546380     11.20        24   9507508  73212760     26.90   2815208  18170040         0
01:25:29 PM 234219348 233532860  29540756     11.20        24   9494412  73159772     26.88   2815232  18163964         0
01:25:31 PM 234201404 233514916  29558700     11.21        24   9507676  73193088     26.89   2815208  18182740         0
01:25:33 PM 234194612 233508084  29565492     11.21        24   9507508  73217500     26.90   2815216  18189048         0
01:25:35 PM 234187888 233501364  29572216     11.21        24   9506668  73233404     26.91   2815212  18196484         0
01:25:37 PM 234182280 233495756  29577824     11.21        24   9507536  73199704     26.90   2815264  18202584         0
01:25:39 PM 234175668 233489128  29584436     11.22        24   9507688  73220864     26.90   2815240  18208360         0
01:25:41 PM 234167900 233481456  29592204     11.22        24   9507888  73195988     26.90   2815292  18215228         0
01:25:43 PM 234183600 233497068  29576504     11.21        24   9483828  73225216     26.91   2829320  18184540         0
01:25:45 PM 234155480 233468924  29604624     11.22        24   9507180  73306096     26.94   2815216  18227948         0
01:25:47 PM 234148292 233461752  29611812     11.23        24   9507352  73263980     26.92   2815232  18234744         0
01:25:49 PM 234172020 233485480  29588084     11.22        24   9478456  73232208     26.91   2815216  18211684         0
01:25:51 PM 234136712 233450132  29623392     11.23        24   9507508  73253756     26.92   2815192  18247128         0
01:25:53 PM 234130328 233443748  29629776     11.23        24   9507688  73259580     26.92   2815224  18253292         0
01:25:55 PM 234134460 233447904  29625644     11.23        24   9496272  73230100     26.91   2815264  18248764         0
01:25:57 PM 234117644 233431080  29642460     11.24        24   9507176  73231860     26.91   2815208  18265176         0
01:25:59 PM 234112428 233425848  29647676     11.24        24   9507176  73205784     26.90   2815216  18271968         0
01:26:01 PM 234104056 233417412  29656048     11.24        24   9508036  73248652     26.92   2815248  18279420         0
01:26:03 PM 234099204 233412560  29660900     11.25        24   9507208  73211136     26.90   2831412  18269360         0
01:26:05 PM 234093276 233406600  29666828     11.25        24   9507060  73220708     26.90   2815328  18290984         0
01:26:07 PM 234087412 233400672  29672692     11.25        24   9507864  73254600     26.92   2815252  18297408         0
01:26:09 PM 234110364 233423624  29649740     11.24        24   9477956  73205592     26.90   2815232  18273576         0
01:26:11 PM 234075260 233388520  29684844     11.25        24   9508400  73254400     26.92   2815304  18310016         0
01:26:13 PM 234067800 233381076  29692304     11.26        24   9508032  73245140     26.91   2815240  18316136         0
01:26:15 PM 234089600 233402884  29670504     11.25        24   9480128  73238048     26.91   2815208  18294636         0
01:26:17 PM 234056328 233369652  29703776     11.26        24   9507520  73282184     26.93   2815224  18327664         0
01:26:19 PM 234049984 233363268  29710120     11.26        24   9507344  73284620     26.93   2815220  18333412         0
01:26:21 PM 234049744 233363036  29710360     11.26        24   9501940  73226072     26.91   2815160  18334296         0
01:26:23 PM 234038856 233352108  29721248     11.27        24   9506476  73219872     26.90   2815176  18344424         0
01:26:25 PM 234031120 233344380  29728984     11.27        24   9507524  73249016     26.92   2815232  18352668         0
01:26:27 PM 234025712 233339004  29734392     11.27        24   9507516  73257480     26.92   2815228  18358396         0
01:26:29 PM 234020324 233333592  29739780     11.28        24   9506996  73225076     26.91   2815180  18364676         0
01:26:31 PM 234014624 233327892  29745480     11.28        24   9507332  73223376     26.91   2815176  18370212         0
01:26:33 PM 234006760 233320020  29753344     11.28        24   9507696  73227384     26.91   2815248  18376372         0
01:26:35 PM 234037928 233351204  29722176     11.27        24   9471412  73228680     26.91   2815240  18346480         0
01:26:37 PM 233995264 233308540  29764840     11.28        24   9507372  73175148     26.89   2815256  18388660         0
01:26:39 PM 233988944 233302212  29771160     11.29        24   9507376  73207640     26.90   2815268  18395088         0
01:26:41 PM 234000676 233313976  29759428     11.28        24   9489556  73263500     26.92   2815236  18382708         0
01:26:43 PM 233976652 233289976  29783452     11.29        24   9507700  73234340     26.91   2815236  18407172         0
01:26:45 PM 233969036 233282332  29791068     11.29        24   9508064  73265944     26.92   2815316  18414224         0
01:26:47 PM 233970632 233283956  29789472     11.29        24   9502320  73268728     26.92   2815220  18413104         0
01:26:49 PM 233959932 233273264  29800172     11.30        24   9506536  73258328     26.92   2815272  18424044         0
01:26:51 PM 233952536 233265828  29807568     11.30        24   9507004  73302364     26.93   2815192  18430428         0
01:26:53 PM 233948160 233261492  29811944     11.30        24   9506172  73251268     26.92   2815200  18435484         0
01:26:55 PM 233941532 233254848  29818572     11.31        24   9507536  73240484     26.91   2815252  18442456         0
01:26:57 PM 233934952 233248268  29825152     11.31        24   9507564  73224048     26.91   2815328  18448720         0
01:26:59 PM 233929388 233242720  29830716     11.31        24   9507696  73234276     26.91   2815252  18454596         0
01:27:01 PM 233960412 233273752  29799692     11.30        24   9470056  73212792     26.90   2815212  18422696         0
01:27:03 PM 233917748 233231088  29842356     11.31        24   9507348  73245640     26.91   2815212  18465532         0
01:27:05 PM 233911412 233224736  29848692     11.32        24   9507352  73215564     26.90   2815220  18472076         0
01:27:07 PM 233934576 233247908  29825528     11.31        24   9479452  73184708     26.89   2815200  18449952         0
01:27:09 PM 233900072 233213412  29860032     11.32        24   9507552  73285360     26.93   2815284  18482568         0
01:27:11 PM 233893992 233207300  29866112     11.32        24   9507164  73212756     26.90   2815188  18488584         0
01:27:13 PM 233902052 233215392  29858052     11.32        24   9493572  73260296     26.92   2815204  18480552         0
01:27:15 PM 233882168 233195500  29877936     11.33        24   9508412  73255100     26.92   2815324  18501044         0
01:27:17 PM 233876108 233189424  29883996     11.33        24   9507700  73249164     26.92   2815240  18506576         0
01:27:19 PM 233873592 233186932  29886512     11.33        24   9504836  73248328     26.91   2815200  18509688         0
01:27:21 PM 233864776 233178084  29895328     11.33        24   9507700  73261068     26.92   2815240  18518168         0
01:27:23 PM 233858560 233171868  29901544     11.34        24   9507868  73269064     26.92   2815236  18524200         0
01:27:25 PM 233853612 233166872  29906492     11.34        24   9507520  73225304     26.91   2815220  18529300         0
01:27:27 PM 233879288 233192588  29880816     11.33        24   9475108  73207540     26.90   2815752  18503336         0
01:27:29 PM 233841584 233154860  29918520     11.34        24   9507548  73241832     26.91   2815268  18541864         0
01:27:31 PM 233837680 233150940  29922424     11.34        24   9507688  73246752     26.91   2815232  18546872         0
01:27:33 PM 233835688 233148948  29924416     11.35        24   9502524  73169100     26.89   2815312  18547592         0
01:27:35 PM 233831400 233144676  29928704     11.35        24   9501296  73236304     26.91   2828804  18538996         0
01:27:37 PM 233819348 233132592  29940756     11.35        24   9507708  73239200     26.91   2815252  18564180         0
01:27:39 PM 233813944 233127180  29946160     11.35        24   9507872  73200188     26.90   2815248  18569656         0
01:27:41 PM 233843564 233156824  29916540     11.34        24   9471560  73202920     26.90   2815216  18539300         0
01:27:43 PM 233801596 233114792  29958508     11.36        24   9507536  73195144     26.90   2815240  18581272         0
01:27:45 PM 233796580 233109776  29963524     11.36        24   9507700  73251484     26.92   2815236  18586732         0
01:27:47 PM 233806184 233119364  29953920     11.36        24   9492036  73244052     26.91   2815144  18576888         0
01:27:49 PM 233785400 233098596  29974704     11.36        24   9507020  73262668     26.92   2815236  18597820         0
01:27:51 PM 233780552 233093756  29979552     11.37        24   9507200  73254264     26.92   2815256  18603856         0
01:27:53 PM 233773952 233087148  29986152     11.37        24   9507036  73249124     26.92   2815264  18609692         0
01:27:55 PM 233768180 233081376  29991924     11.37        24   9507696  73219644     26.90   2817756  18613100         0
01:27:57 PM 233762968 233076164  29997136     11.37        24   9506668  73232320     26.91   2815200  18619732         0
01:27:59 PM 233758036 233071248  30002068     11.37        24   9507060  73233360     26.91   2815296  18626964         0
01:28:01 PM 233788296 233101492  29971808     11.36        24   9472404  73162848     26.88   2815204  18596668         0
01:28:03 PM 233746504 233059716  30013600     11.38        24   9507356  73206364     26.90   2815204  18637620         0
01:28:05 PM 233741616 233054828  30018488     11.38        24   9506516  73217208     26.90   2815196  18642600         0
01:28:07 PM 233754800 233068028  30005304     11.38        24   9488264  73211364     26.90   2815316  18630152         0
01:28:09 PM 233728804 233042048  30031300     11.39        24   9507048  73264576     26.92   2815256  18653740         0
01:28:11 PM 233724424 233037668  30035680     11.39        24   9508048  73225092     26.91   2815228  18660452         0
01:28:13 PM 233719552 233032796  30040552     11.39        24   9506224  73260308     26.92   2815292  18664064         0
01:28:15 PM 233712900 233026160  30047204     11.39        24   9507212  73204492     26.90   2815244  18670732         0
01:28:17 PM 233707828 233021112  30052276     11.39        24   9507552  73210368     26.90   2815244  18676636         0
01:28:19 PM 233702148 233015440  30057956     11.40        24   9507540  73289872     26.93   2815236  18682576         0
01:28:21 PM 233734072 233047404  30026032     11.38        24   9469604  73212608     26.90   2815280  18650256         0
01:28:23 PM 233690616 233003924  30069488     11.40        24   9507712  73263380     26.92   2815232  18693316         0
01:28:25 PM 233684508 232997824  30075596     11.40        24   9507888  73231488     26.91   2815256  18699920         0
01:28:27 PM 233689208 233002532  30070896     11.40        24   9497280  73258868     26.92   2815196  18694216         0
01:28:29 PM 233675076 232988408  30085028     11.41        24   9507540  73240552     26.91   2815220  18709980         0
01:28:31 PM 233669344 232982668  30090760     11.41        24   9507028  73188840     26.89   2815212  18715532         0
01:28:33 PM 233662412 232975648  30097692     11.41        24   9507356  73190908     26.89   2815200  18721100         0
01:28:35 PM 233657324 232970528  30102780     11.41        24   9507720  73221812     26.91   2815248  18726188         0
01:28:37 PM 233651924 232965128  30108180     11.41        24   9507700  73247972     26.91   2815212  18731344         0
01:28:39 PM 233648524 232961712  30111580     11.42        24   9506832  73230172     26.91   2815148  18735836         0
01:28:41 PM 233678576 232991756  30081528     11.40        24   9470748  73202860     26.90   2815216  18704868         0
01:28:43 PM 233637292 232950472  30122812     11.42        24   9507720  73221636     26.91   2815256  18747764         0
01:28:45 PM 233630824 232943980  30129280     11.42        24   9507864  73239856     26.91   2815216  18753880         0
01:28:47 PM 233639608 232952788  30120496     11.42        24   9493280  73248956     26.92   2815256  18744380         0
01:28:49 PM 233619780 232932928  30140324     11.43        24   9506856  73225460     26.91   2815208  18763996         0
01:28:51 PM 233614180 232927328  30145924     11.43        24   9507720  73203748     26.90   2815252  18769540         0
01:28:53 PM 233608320 232921484  30151784     11.43        24   9507056  73256972     26.92   2815292  18774656         0
01:28:55 PM 233625792 232939484  30134312     11.42        24   9485368  73244412     26.91   2830352  18742936         0
01:28:57 PM 233597836 232910984  30162268     11.44        24   9508240  73231212     26.91   2815280  18785856         0
01:28:59 PM 233593056 232906204  30167048     11.44        24   9507372  73224524     26.91   2815240  18790968         0
01:29:01 PM 233615648 232928820  30144456     11.43        24   9479800  73226200     26.91   2815176  18768120         0
01:29:03 PM 233582592 232895756  30177512     11.44        24   9507712  73229956     26.91   2815240  18801204         0
01:29:05 PM 233577104 232890252  30183000     11.44        24   9507048  73216536     26.90   2815240  18806116         0
01:29:07 PM 233580956 232894096  30179148     11.44        24   9498956  73232944     26.91   2815204  18803416         0
01:29:09 PM 233567216 232880276  30192888     11.45        24   9507200  73257456     26.92   2835376  18795792         0
01:29:11 PM 233562224 232875324  30197880     11.45        24   9507368  73224612     26.91   2815232  18822492         0
01:29:13 PM 233555816 232868908  30204288     11.45        24   9508052  73240080     26.91   2815232  18827892         0
01:29:15 PM 233589244 232902328  30170860     11.44        24   9469740  73204348     26.90   2815232  18795376         0
01:29:17 PM 233545848 232858948  30214256     11.46        24   9507888  73285192     26.93   2815268  18838092         0
01:29:19 PM 233543256 232856372  30216848     11.46        24   9506888  73286216     26.93   2815268  18841728         0
01:29:21 PM 233557572 232870648  30202532     11.45        24   9486216  73204756     26.90   2815252  18826652         0
01:29:23 PM 233530668 232843776  30229436     11.46        24   9507532  73213304     26.90   2815212  18853552         0
01:29:25 PM 233524280 232837396  30235824     11.46        24   9507716  73266608     26.92   2815252  18859560         0
01:29:27 PM 233530368 232843548  30229736     11.46        24   9497004  73204160     26.90   2815332  18854036         0
01:29:29 PM 233515024 232828172  30245080     11.47        24   9507908  73280096     26.93   2815292  18869472         0
01:29:31 PM 233509920 232822972  30250184     11.47        24   9507532  73209444     26.90   2815212  18874952         0
01:29:33 PM 233504076 232817160  30256028     11.47        24   9507012  73255024     26.92   2815200  18880192         0
01:29:35 PM 233531912 232845044  30228192     11.46        24   9473984  73236944     26.91   2815324  18851800         0
01:29:37 PM 233492820 232805924  30267284     11.48        24   9507060  73304648     26.94   2815292  18889736         0
01:29:39 PM 233487892 232800996  30272212     11.48        24   9507208  73297692     26.93   2815212  18895116         0
01:29:41 PM 233500632 232813728  30259472     11.47        24   9488236  73253744     26.92   2815256  18881196         0
01:29:43 PM 233477548 232790676  30282556     11.48        24   9507400  73288100     26.93   2815300  18905168         0
01:29:45 PM 233472564 232785652  30287540     11.48        24   9507372  73312548     26.94   2815220  18910632         0
01:29:47 PM 233468488 232781632  30291616     11.48        24   9507896  73328408     26.94   2815260  18916112         0
01:29:49 PM 233462840 232775952  30297264     11.49        24   9507408  73310936     26.94   2815292  18920088         0
01:29:51 PM 233456908 232770004  30303196     11.49        24   9506920  73276916     26.93   2815324  18925760         0
01:29:53 PM 233452028 232765116  30308076     11.49        24   9507724  73292964     26.93   2815260  18931480         0
01:29:55 PM 233480532 232793612  30279572     11.48        24   9474464  73282504     26.93   2815260  18902836         0
01:29:57 PM 233441900 232755036  30318204     11.49        24   9507756  73259916     26.92   2815324  18941660         0
01:29:59 PM 233437136 232750224  30322968     11.50        24   9507720  73285224     26.93   2815244  18946816         0
01:30:01 PM 233439564 232752660  30320540     11.50        24   9499488  73274708     26.92   2815240  18943444         0
