Linux 4.18.0-477.15.1.el8_8.x86_64 (tdgx01) 	08/08/2023 	_x86_64_	(80 CPU)

04:08:53 PM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
04:16:49 PM 502892432 501414964  25342620      4.80        24   8652352  19902256      3.71   3460012  12288880         0
04:16:51 PM 502802584 501325120  25432468      4.81        24   8652352  20025456      3.73   3460028  12378452         0
04:16:53 PM 502875900 501398436  25359152      4.80        24   8652352  19934828      3.71   3460004  12305284         0
04:16:55 PM 502762988 501285524  25472064      4.82        24   8652352  20025548      3.73   3460020  12417744         0
04:16:57 PM 502859348 501381884  25375704      4.80        24   8652352  19941488      3.72   3459996  12321720         0
04:16:59 PM 503106964 501629500  25128088      4.76        24   8652352  19666448      3.66   3460020  12074720         0
04:17:01 PM 502876480 501399020  25358572      4.80        24   8652352  19871296      3.70   3460004  12304452         0
04:17:03 PM 502675848 501198388  25559204      4.84        24   8652352  20100644      3.75   3460012  12504868         0
04:17:05 PM 502565380 501087924  25669672      4.86        24   8652352  20210912      3.77   3460012  12614572         0
04:17:07 PM 502514324 501036868  25720728      4.87        24   8652352  20288464      3.78   3460024  12665872         0
04:17:09 PM 502578552 501101096  25656500      4.86        24   8652352  20519128      3.82   3460000  12601604         0
04:17:11 PM 502215108 500737656  26019944      4.93        24   8652352  20580676      3.84   3460020  12964764         0
04:17:13 PM 502234872 500757420  26000180      4.92        24   8652352  20815228      3.88   3460000  12942316         0
04:17:15 PM 500454084 498976632  27780968      5.26        24   8652352  27738164      5.17   3460004  14723856         0
04:17:17 PM 494927176 493449724  33307876      6.31        24   8652352  28119560      5.24   3460012  20238528         0
04:17:19 PM 494696796 493219344  33538256      6.35        24   8652352  28119560      5.24   3460012  20470468         0
04:17:21 PM 501787388 500309944  26447664      5.01        24   8652352  20973264      3.91   3460012  13391128         0
04:17:23 PM 502974136 501496692  25260916      4.78        24   8652352  19770784      3.68   3460016  12205860         0
04:17:25 PM 502828316 501350868  25406736      4.81        24   8652348  19910144      3.71   3460024  12352680         0
04:17:27 PM 502906400 501428956  25328652      4.79        24   8652352  19873620      3.70   3460016  12273688         0
04:17:29 PM 502801844 501324400  25433208      4.81        24   8652352  19996184      3.73   3460004  12378908         0
04:17:31 PM 502884684 501407244  25350368      4.80        24   8652352  19955724      3.72   3460004  12296388         0
04:17:33 PM 502781552 501304112  25453500      4.82        24   8652352  20072412      3.74   3460004  12398740         0
04:17:35 PM 502865312 501387872  25369740      4.80        24   8652352  19992444      3.73   3459992  12315180         0
04:17:37 PM 502737060 501259620  25497992      4.83        24   8652352  20141184      3.75   3460024  12442476         0
04:17:39 PM 502847376 501369936  25387676      4.81        24   8652352  20036264      3.73   3459992  12334200         0
04:17:41 PM 503078100 501600664  25156952      4.76        24   8652352  19728728      3.68   3460008  12102736         0
04:17:43 PM 502827904 501350468  25407148      4.81        24   8652352  19969468      3.72   3460024  12353240         0
04:17:45 PM 502903420 501425984  25331632      4.80        24   8652352  19795096      3.69   3460008  12276588         0
04:17:47 PM 502807428 501329992  25427624      4.81        24   8652352  19939876      3.72   3460016  12373396         0
04:17:49 PM 502887984 501410548  25347068      4.80        24   8652352  19889640      3.71   3460000  12293408         0
04:17:51 PM 502790004 501312572  25445048      4.82        24   8652352  19974268      3.72   3460012  12390760         0
04:17:53 PM 502881316 501403884  25353736      4.80        24   8652352  19906044      3.71   3460012  12299320         0
04:17:55 PM 502767732 501290300  25467320      4.82        24   8652352  20053028      3.74   3460020  12413136         0
04:17:57 PM 502867344 501389912  25367708      4.80        24   8652352  19928576      3.71   3459996  12313732         0
04:17:59 PM 502731644 501254212  25503408      4.83        24   8652352  20099200      3.75   3460020  12448620         0
