Linux 4.18.0-477.15.1.el8_8.x86_64 (bhm06) 	08/10/2023 	_x86_64_	(56 CPU)

08:14:33 AM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
09:42:47 AM 1013100780 1010007296  43179396      4.09        24  17917008 221599692     20.81   2836472  31400832         0
09:42:49 AM 1012988180 1009894744  43291996      4.10        24  18029400 221760148     20.83   2948872  31402196         0
09:42:51 AM 1013099972 1010006500  43180204      4.09        24  17917336 221627848     20.82   2836504  31402248         0
09:42:53 AM 1013098084 1010004628  43182092      4.09        24  17917344 221605828     20.81   2836472  31402668         0
09:42:55 AM 1013098708 1010005340  43181468      4.09        24  17916832 221609816     20.81   2836480  31402596         0
09:42:57 AM 1012906660 1009813276  43373516      4.11        24  17995128 221794436     20.83   2836464  31595588         0
09:42:59 AM 1013095872 1010002472  43184304      4.09        24  17917008 221867912     20.84   2836464  31406444         0
09:43:01 AM 1013098808 1010005376  43181368      4.09        24  17917008 221681888     20.82   2836484  31403296         0
09:43:03 AM 1012897308 1009803892  43382868      4.11        24  18001680 221764432     20.83   2836496  31603692         0
09:43:05 AM 1013096988 1010003660  43183188      4.09        24  17917096 221708784     20.82   2836480  31403792         0
09:43:07 AM 1012937868 1009844476  43342308      4.10        24  17960352 221828144     20.84   2836480  31562456         0
09:43:09 AM 1013097748 1010004500  43182428      4.09        24  17916832 221741684     20.83   2836496  31404452         0
09:43:11 AM 1013096736 1010003472  43183440      4.09        24  17917008 221738776     20.83   2836468  31404252         0
09:43:13 AM 1013079964 1009986644  43200212      4.09        24  17917008 221816656     20.83   2836488  31421248         0
09:43:15 AM 1013095392 1010002128  43184784      4.09        24  17917008 221628264     20.82   2836480  31405308         0
09:43:17 AM 1013095856 1010002592  43184320      4.09        24  17917008 221628264     20.82   2836464  31404784         0
09:43:19 AM 1013096584 1010003320  43183592      4.09        24  17917008 221602536     20.81   2836472  31404952         0
09:43:21 AM 1013095932 1010002732  43184244      4.09        24  17917036 221481756     20.80   2836496  31404760         0
09:43:23 AM 1012971008 1009877648  43309168      4.10        24  17927088 221749008     20.83   2836480  31529708         0
09:43:25 AM 1013096316 1010002892  43183860      4.09        24  17917008 221633844     20.82   2836480  31405320         0
09:43:27 AM 1013095984 1010002560  43184192      4.09        24  17917008 221633844     20.82   2836492  31405284         0
09:43:29 AM 1012979952 1009886528  43300224      4.10        24  18032248 221819736     20.83   2836628  31521820         0
09:43:31 AM 1012980216 1009886816  43299960      4.10        24  18032248 221618116     20.82   2836484  31520984         0
09:43:33 AM 1013094968 1010001536  43185208      4.09        24  17917008 221275116     20.78   2836476  31405876         0
09:43:35 AM 1013095256 1010001824  43184920      4.09        24  17917008 221275116     20.78   2836496  31406612         0
09:43:37 AM 1013094496 1010001064  43185680      4.09        24  17917008 221275116     20.78   2836492  31406960         0
09:43:39 AM 1012835700 1009742316  43444476      4.11        24  18058032 221481640     20.80   2836508  31665216         0
09:43:41 AM 1012977732 1009884260  43302444      4.10        24  18032028 221604452     20.81   2836508  31522908         0
09:43:43 AM 1013092568 1009999032  43187608      4.09        24  17917008 221489216     20.80   2836472  31407924         0
09:43:45 AM 1013093620 1010000084  43186556      4.09        24  17917012 221489216     20.80   2836504  31408684         0
09:43:47 AM 1013093468 1009999580  43186708      4.09        24  17917008 221427284     20.80   2836300  31409080         0
09:43:49 AM 1013039428 1009945828  43240748      4.09        24  17917008 221543240     20.81   2836496  31461816         0
09:43:51 AM 1013091808 1009998288  43188368      4.09        24  17917008 221464704     20.80   2836488  31409372         0
09:43:53 AM 1013092672 1009999144  43187504      4.09        24  17917008 221472916     20.80   2836496  31409804         0
09:43:55 AM 1013092448 1009998920  43187728      4.09        24  17917008 221546732     20.81   2836464  31409696         0
09:43:57 AM 1013091744 1009998232  43188432      4.09        24  17917008 221573600     20.81   2836472  31409736         0
09:43:59 AM 1012976344 1009882896  43303832      4.10        24  18032248 221617968     20.82   2836252  31525388         0
09:44:01 AM 1013091652 1009998040  43188524      4.09        24  17916228 221604364     20.81   2836460  31409544         0
09:44:03 AM 1013090520 1009996908  43189656      4.09        24  17917012 221604364     20.81   2836484  31410480         0
09:44:05 AM 1013088936 1009995324  43191240      4.09        24  17917012 221605376     20.81   2836484  31412144         0
09:44:07 AM 1013089632 1009996012  43190544      4.09        24  17917012 221602820     20.81   2836492  31411336         0
09:44:09 AM 1012869048 1009775484  43411128      4.11        24  18021340 221717520     20.83   2836508  31630484         0
09:44:11 AM 1013089296 1009995756  43190880      4.09        24  17917012 221418388     20.80   2836476  31411320         0
09:44:13 AM 1013088360 1009994824  43191816      4.09        24  17917012 221418388     20.80   2836480  31411936         0
09:44:15 AM 1012903576 1009810088  43376600      4.11        24  17986036 221571712     20.81   2836552  31596304         0
09:44:17 AM 1013089200 1009995688  43190976      4.09        24  17917012 221532652     20.81   2836496  31411608         0
09:44:19 AM 1013088860 1009995356  43191316      4.09        24  17917012 221583560     20.81   2836496  31412124         0
09:44:21 AM 1013087412 1009993932  43192764      4.09        24  17917012 221762324     20.83   2836472  31412676         0
09:44:23 AM 1013087460 1009993980  43192716      4.09        24  17917012 221762324     20.83   2836480  31412808         0
09:44:25 AM 1013086304 1009992800  43193872      4.09        24  17917012 221746376     20.83   2836488  31413892         0
09:44:27 AM 1013086944 1009993444  43193232      4.09        24  17917012 221741948     20.83   2836472  31412864         0
09:44:29 AM 1013086532 1009992968  43193644      4.09        24  17916828 221820944     20.83   2836480  31413700         0
09:44:31 AM 1013086884 1009993368  43193292      4.09        24  17917044 221709380     20.82   2836488  31414240         0
09:44:33 AM 1013086724 1009993168  43193452      4.09        24  17917016 221635196     20.82   2836480  31413764         0
09:44:35 AM 1012856420 1009762928  43423756      4.11        24  18032116 221829844     20.84   2836524  31644476         0
09:44:37 AM 1012999560 1009906036  43280616      4.10        24  17917088 221775160     20.83   2836496  31502736         0
09:44:39 AM 1012898696 1009805192  43381480      4.11        24  17989088 221767372     20.83   2836520  31602692         0
09:44:41 AM 1013085064 1009991568  43195112      4.09        24  17917016 221579580     20.81   2836488  31415980         0
09:44:43 AM 1013085860 1009992332  43194316      4.09        24  17917016 221578424     20.81   2836480  31415620         0
09:44:45 AM 1012761484 1009667996  43518692      4.12        24  18022176 221883084     20.84   2836496  31740544         0
09:44:47 AM 1012876692 1009783188  43403484      4.11        24  18009752 221814328     20.83   2836512  31624772         0
09:44:49 AM 1012933368 1009839888  43346808      4.10        24  17953380 221683836     20.82   2836488  31567312         0
09:44:51 AM 1013083740 1009990220  43196436      4.09        24  17917016 221569232     20.81   2836480  31416944         0
09:44:53 AM 1013084340 1009990828  43195836      4.09        24  17917016 221568704     20.81   2836480  31416980         0
09:44:55 AM 1012853428 1009759900  43426748      4.11        24  18146928 221848524     20.84   2836548  31647808         0
09:44:57 AM 1013084060 1009990564  43196116      4.09        24  17917304 221695708     20.82   2836752  31416928         0
09:44:59 AM 1012929652 1009836156  43350524      4.10        24  18031928 221809800     20.83   2836504  31570300         0
09:45:01 AM 1012972388 1009878924  43307788      4.10        24  17917016 221842452     20.84   2836496  31528632         0
09:45:03 AM 1012987204 1009893716  43292972      4.10        24  17917016 221769428     20.83   2836476  31513564         0
09:45:05 AM 1013082128 1009988808  43198048      4.09        24  17916976 221603532     20.81   2836500  31419408         0
09:45:07 AM 1012967692 1009874332  43312484      4.10        24  18031424 221648796     20.82   2836492  31533856         0
09:45:09 AM 1013080104 1009986696  43200072      4.09        24  17917016 221594116     20.81   2836484  31420896         0
09:45:11 AM 1013078920 1009985512  43201256      4.09        24  17917016 221488660     20.80   2836508  31422200         0
09:45:13 AM 1012893312 1009799904  43386864      4.11        24  17986568 221664196     20.82   2836484  31607116         0
09:45:15 AM 1012877668 1009784356  43402508      4.11        24  18002840 221881208     20.84   2836540  31623120         0
09:45:17 AM 1013079308 1009985876  43200868      4.09        24  17917016 221803424     20.83   2836504  31422000         0
09:45:19 AM 1013078172 1009984684  43202004      4.09        24  17917016 221740348     20.83   2836500  31422924         0
09:45:21 AM 1013078760 1009985272  43201416      4.09        24  17917016 221740348     20.83   2836500  31422232         0
09:45:23 AM 1012962104 1009868648  43318072      4.10        24  18031892 221591752     20.81   2836460  31538968         0
09:45:25 AM 1013049160 1009955712  43231016      4.09        24  17944736 221728820     20.83   2864196  31422896         0
09:45:27 AM 1012859112 1009765600  43421064      4.11        24  17965400 221854920     20.84   2836468  31641044         0
09:45:29 AM 1013076772 1009983428  43203404      4.09        24  17917016 221534848     20.81   2836508  31423348         0
09:45:31 AM 1013075828 1009982484  43204348      4.09        24  17917020 221632364     20.82   2836488  31423924         0
09:45:33 AM 1013009012 1009915724  43271164      4.10        24  17917020 221717520     20.83   2836496  31490556         0
09:45:35 AM 1012975916 1009882660  43304260      4.10        24  17917020 221753280     20.83   2836488  31523888         0
09:45:37 AM 1012925768 1009832648  43354408      4.10        24  17952120 221816420     20.83   2836500  31574152         0
09:45:39 AM 1013074364 1009981084  43205812      4.09        24  17917020 221816416     20.83   2836484  31424940         0
09:45:41 AM 1012776680 1009683400  43503496      4.12        24  18098460 221972036     20.85   2836516  31722612         0
09:45:43 AM 1013072368 1009979184  43207808      4.09        24  17917020 221888640     20.84   2836492  31425732         0
09:45:45 AM 1012959428 1009866244  43320748      4.10        24  17917028 222000916     20.85   2836488  31540028         0
09:45:47 AM 1013073060 1009979908  43207116      4.09        24  17917416 221814176     20.83   2836860  31425804         0
09:45:49 AM 1013073616 1009980416  43206560      4.09        24  17917032 221814176     20.83   2836492  31426232         0
09:45:51 AM 1012842656 1009749432  43437520      4.11        24  17988776 222020072     20.85   2836468  31657920         0
09:45:53 AM 1013074664 1009981376  43205512      4.09        24  17917032 221760436     20.83   2836500  31426120         0
09:45:55 AM 1013073484 1009980196  43206692      4.09        24  17916884 221750100     20.83   2836500  31426848         0
09:45:57 AM 1013073960 1009980616  43206216      4.09        24  17917356 221648976     20.82   2836524  31427588         0
09:45:59 AM 1013074744 1009981312  43205432      4.09        24  17917028 221648976     20.82   2836512  31426692         0
09:46:01 AM 1012642696 1009549264  43637480      4.13        24  18117620 222122472     20.86   2836512  31858556         0
09:46:03 AM 1012959156 1009865804  43321020      4.10        24  18031996 221929696     20.84   2836520  31542796         0
09:46:05 AM 1013071440 1009978168  43208736      4.09        24  17917320 221767780     20.83   2836980  31430548         0
09:46:07 AM 1013071324 1009977972  43208852      4.09        24  17916948 221673260     20.82   2836504  31430920         0
09:46:09 AM 1013069928 1009976648  43210248      4.09        24  17917028 221599072     20.81   2836504  31431456         0
09:46:11 AM 1013070472 1009977192  43209704      4.09        24  17916524 221482308     20.80   2836488  31430928         0
09:46:13 AM 1013070856 1009977376  43209320      4.09        24  17917028 221479492     20.80   2836484  31430948         0
09:46:15 AM 1012954904 1009861660  43325272      4.10        24  18032592 221675340     20.82   2873796  31509280         0
09:46:17 AM 1013069904 1009976548  43210272      4.09        24  17917028 221474652     20.80   2836500  31431908         0
09:46:19 AM 1013070552 1009977200  43209624      4.09        24  17917028 221474652     20.80   2836500  31431456         0
09:46:21 AM 1012954708 1009861372  43325468      4.10        24  18032264 221756376     20.83   2836980  31547740         0
09:46:23 AM 1012650028 1009556752  43630148      4.13        24  18106012 222120688     20.86   2836496  31851424         0
09:46:25 AM 1012987816 1009894596  43292360      4.10        24  17999112 221698016     20.82   2919168  31431888         0
09:46:27 AM 1013068864 1009975636  43211312      4.09        24  17917028 221582852     20.81   2836488  31433196         0
09:46:29 AM 1013067652 1009974424  43212524      4.09        24  17917028 221582852     20.81   2836488  31433144         0
09:46:31 AM 1013067856 1009974680  43212320      4.09        24  17917356 221462376     20.80   2836636  31433668         0
09:46:33 AM 1013067316 1009974180  43212860      4.09        24  17917660 221562388     20.81   2836512  31434360         0
09:46:35 AM 1013066956 1009973772  43213220      4.09        24  17917028 221557396     20.81   2836488  31433716         0
09:46:37 AM 1013066508 1009973328  43213668      4.09        24  17917028 221557396     20.81   2836488  31433880         0
09:46:39 AM 1013067140 1009973744  43213036      4.09        24  17916608 221550428     20.81   2836504  31433956         0
09:46:41 AM 1012875296 1009781900  43404880      4.11        24  17992628 221783704     20.83   2836496  31624792         0
09:46:43 AM 1012786608 1009693188  43493568      4.12        24  18081332 221730976     20.83   2878336  31673096         0
09:46:45 AM 1013067268 1009973872  43212908      4.09        24  17917028 221531236     20.81   2836488  31434612         0
09:46:47 AM 1012913472 1009820100  43366704      4.11        24  18031940 221659956     20.82   2836504  31588512         0
09:46:49 AM 1013066232 1009972924  43213944      4.09        24  17917028 221342464     20.79   2836512  31435848         0
09:46:51 AM 1013064716 1009971408  43215460      4.09        24  17917356 221356120     20.79   2836512  31436004         0
09:46:53 AM 1012950508 1009857104  43329668      4.10        24  18031116 221442756     20.80   2836492  31551836         0
09:46:55 AM 1012843408 1009750020  43436768      4.11        24  18023876 221516972     20.81   2836520  31657888         0
09:46:57 AM 1012896076 1009802560  43384100      4.11        24  17971460 221407316     20.80   2836496  31605536         0
09:46:59 AM 1012881060 1009787544  43399116      4.11        24  17986076 221426160     20.80   2836488  31620008         0
09:47:01 AM 1012885536 1009792108  43394640      4.11        24  18096288 221502120     20.80   2901184  31552560         0
09:47:03 AM 1013063812 1009970304  43216364      4.09        24  17917360 221368960     20.79   2836516  31436864         0
09:47:05 AM 1013058080 1009964564  43222096      4.09        24  17924272 221624176     20.82   2843580  31437484         0
09:47:07 AM 1013065024 1009971500  43215152      4.09        24  17916868 221492168     20.80   2836532  31437032         0
09:47:09 AM 1013064892 1009971328  43215284      4.09        24  17916900 221496112     20.80   2836528  31437852         0
09:47:11 AM 1013012932 1009919368  43267244      4.10        24  17917084 221747888     20.83   2836520  31488220         0
09:47:13 AM 1013063224 1009969700  43216952      4.09        24  17917036 221631480     20.82   2836500  31437396         0
09:47:15 AM 1013063392 1009969972  43216784      4.09        24  17917364 221387568     20.79   2836532  31438068         0
09:47:17 AM 1013062632 1009969196  43217544      4.09        24  17917036 221387568     20.79   2836492  31438708         0
09:47:19 AM 1013061432 1009968024  43218744      4.09        24  17917084 221387024     20.79   2836528  31439112         0
09:47:21 AM 1012947940 1009854472  43332236      4.10        24  18031948 221468764     20.80   2836484  31553744         0
09:47:23 AM 1012716116 1009622608  43564060      4.12        24  18146356 221683724     20.82   2836500  31784568         0
09:47:25 AM 1013062644 1009969184  43217532      4.09        24  17917036 221346508     20.79   2836500  31439252         0
09:47:27 AM 1013062400 1009968940  43217776      4.09        24  17917036 221346508     20.79   2836512  31440044         0
09:47:29 AM 1012785240 1009691780  43494936      4.12        24  18079356 221659580     20.82   2836492  31716504         0
09:47:31 AM 1013060040 1009966584  43220136      4.09        24  17917036 221528816     20.81   2836496  31439928         0
09:47:33 AM 1013059868 1009966516  43220308      4.09        24  17916860 221491124     20.80   2836520  31441004         0
09:47:35 AM 1013060528 1009967000  43219648      4.09        24  17917036 221491124     20.80   2836512  31439712         0
09:47:37 AM 1012944760 1009851232  43335416      4.10        24  18031444 221517692     20.81   2836496  31555516         0
09:47:39 AM 1013059908 1009966476  43220268      4.09        24  17916976 221412088     20.80   2836540  31441716         0
09:47:41 AM 1012794440 1009701056  43485736      4.12        24  17952316 221610068     20.81   2836500  31706532         0
09:47:43 AM 1013059608 1009966184  43220568      4.09        24  17917036 221401072     20.80   2836492  31441252         0
09:47:45 AM 1013058736 1009965312  43221440      4.09        24  17917036 221401072     20.80   2836492  31441672         0
09:47:47 AM 1012909312 1009815912  43370864      4.11        24  17950300 221548848     20.81   2836508  31590612         0
09:47:49 AM 1012874604 1009781204  43405572      4.11        24  17986300 221669764     20.82   2836508  31627340         0
09:47:51 AM 1013059252 1009965932  43220924      4.09        24  17917420 221638800     20.82   2836836  31442192         0
09:47:53 AM 1013057956 1009964492  43222220      4.09        24  17917036 221635252     20.82   2836492  31442420         0
09:47:55 AM 1013057552 1009964088  43222624      4.09        24  17917036 221635252     20.82   2836500  31443472         0
09:47:57 AM 1013058704 1009965288  43221472      4.09        24  17917036 221660772     20.82   2836516  31442776         0
09:47:59 AM 1012941332 1009847900  43338844      4.10        24  17917036 221651688     20.82   2836508  31559400         0
09:48:01 AM 1013054808 1009961348  43225368      4.09        24  17917364 221628348     20.82   2836548  31444880         0
09:48:03 AM 1013054084 1009960664  43226092      4.09        24  17917036 221817192     20.83   2836516  31445384         0
09:48:05 AM 1013056016 1009962596  43224160      4.09        24  17917036 221742968     20.83   2836524  31444784         0
09:48:07 AM 1013056896 1009963476  43223280      4.09        24  17916708 221735376     20.83   2836500  31443972         0
09:48:09 AM 1012852536 1009759148  43427640      4.11        24  18004312 221833728     20.84   2836524  31648080         0
09:48:11 AM 1013036968 1009943492  43243208      4.09        24  17917036 221673124     20.82   2836520  31462996         0
09:48:13 AM 1013054112 1009960724  43226064      4.09        24  17917036 221534896     20.81   2836500  31445832         0
09:48:15 AM 1012868136 1009774748  43412040      4.11        24  17986588 221648932     20.82   2836508  31630916         0
09:48:17 AM 1012938160 1009844712  43342016      4.10        24  18031948 221630036     20.82   2836508  31561704         0
09:48:19 AM 1012937576 1009844116  43342600      4.10        24  18031792 221761452     20.83   2943368  31454596         0
09:48:21 AM 1013053976 1009960516  43226200      4.09        24  17917540 221645636     20.82   2837004  31446472         0
09:48:23 AM 1013053428 1009959984  43226748      4.09        24  17917036 221571436     20.81   2836516  31447020         0
09:48:25 AM 1013053792 1009960348  43226384      4.09        24  17917036 221571436     20.81   2836504  31446640         0
09:48:27 AM 1013052588 1009959144  43227588      4.09        24  17916860 221562724     20.81   2837004  31447568         0
09:48:29 AM 1013053552 1009960148  43226624      4.09        24  17917036 221564660     20.81   2836524  31446560         0
09:48:31 AM 1013052980 1009959620  43227196      4.09        24  17917040 221569624     20.81   2836496  31447404         0
09:48:33 AM 1013053216 1009959856  43226960      4.09        24  17917040 221569624     20.81   2836504  31447832         0
09:48:35 AM 1013052040 1009958680  43228136      4.09        24  17917368 221702620     20.82   2836536  31448016         0
09:48:37 AM 1012984172 1009890700  43296004      4.10        24  17917040 221798744     20.83   2836548  31517612         0
09:48:39 AM 1012825004 1009731552  43455172      4.11        24  18029432 221827176     20.84   2836504  31675060         0
09:48:41 AM 1013052416 1009958940  43227760      4.09        24  17917040 221595320     20.81   2836528  31448572         0
09:48:43 AM 1013052340 1009958864  43227836      4.09        24  17917040 221595320     20.81   2836516  31449132         0
09:48:45 AM 1012843648 1009750108  43436528      4.11        24  18010608 221849564     20.84   2836516  31656620         0
09:48:47 AM 1013048760 1009955292  43231416      4.09        24  17917872 221650912     20.82   2837028  31450028         0
09:48:49 AM 1012999616 1009906100  43280560      4.10        24  17917040 221523304     20.81   2836500  31500116         0
09:48:51 AM 1013050604 1009957100  43229572      4.09        24  17917040 221578024     20.81   2836500  31449432         0
09:48:53 AM 1013050008 1009956568  43230168      4.09        24  17917364 221734696     20.83   2836516  31449928         0
09:48:55 AM 1013049692 1009956268  43230484      4.09        24  17917172 221662392     20.82   2836572  31449416         0
09:48:57 AM 1013049304 1009955840  43230872      4.09        24  17917040 221654932     20.82   2836532  31450324         0
09:48:59 AM 1012851208 1009757864  43428968      4.11        24  17998184 221785172     20.83   2836532  31646668         0
09:49:01 AM 1012823988 1009730564  43456188      4.11        24  18027416 221635652     20.82   2836500  31675964         0
09:49:03 AM 1013043208 1009949768  43236968      4.09        24  17917040 221532336     20.81   2836508  31456444         0
09:49:05 AM 1012957492 1009864120  43322684      4.10        24  17917364 221645892     20.82   2836548  31541620         0
09:49:07 AM 1013048868 1009955544  43231308      4.09        24  17917040 221547500     20.81   2836516  31450708         0
09:49:09 AM 1012900216 1009806884  43379960      4.11        24  17951312 221737776     20.83   2836508  31600176         0
09:49:11 AM 1013047104 1009953884  43233072      4.09        24  17917200 221518972     20.81   2836516  31452084         0
09:49:13 AM 1013050620 1009957400  43229556      4.09        24  17917356 221669880     20.82   2836900  31450424         0
09:49:15 AM 1013046168 1009952852  43234008      4.09        24  17916628 221650560     20.82   2836092  31453012         0
09:49:17 AM 1013048168 1009954852  43232008      4.09        24  17917040 221650560     20.82   2836532  31452196         0
09:49:19 AM 1012850840 1009757524  43429336      4.11        24  17997176 221808904     20.83   2836508  31647568         0
09:49:21 AM 1013023296 1009929964  43256880      4.10        24  17917368 221731568     20.83   2836540  31476840         0
09:49:23 AM 1013046112 1009952716  43234064      4.09        24  17917368 221586664     20.81   2836532  31453980         0
09:49:25 AM 1013047220 1009953712  43232956      4.09        24  17917040 221587876     20.81   2836508  31454128         0
09:49:27 AM 1012932436 1009838944  43347740      4.10        24  18032276 221661552     20.82   2836532  31568096         0
09:49:29 AM 1012815372 1009721848  43464804      4.11        24  18147160 221594712     20.81   2837012  31684780         0
09:49:31 AM 1012752188 1009658696  43527988      4.12        24  18093948 221675352     20.82   2837024  31746956         0
09:49:33 AM 1013045300 1009951832  43234876      4.09        24  17917040 221517440     20.81   2836516  31454780         0
09:49:35 AM 1013045900 1009952464  43234276      4.09        24  17917040 221546244     20.81   2836532  31454208         0
09:49:37 AM 1013005024 1009911632  43275152      4.10        24  17917040 221794200     20.83   2836524  31496244         0
09:49:39 AM 1013043944 1009950568  43236232      4.09        24  17917084 221757792     20.83   2836496  31454876         0
09:49:41 AM 1012993212 1009899828  43286964      4.10        24  17967464 221799524     20.83   2887648  31455580         0
09:49:43 AM 1013044532 1009951100  43235644      4.09        24  17917040 221686668     20.82   2836500  31454968         0
09:49:45 AM 1013044112 1009950640  43236064      4.09        24  17916904 221609396     20.81   2836516  31455908         0
09:49:47 AM 1013045536 1009952064  43234640      4.09        24  17917068 221534828     20.81   2836508  31455592         0
09:49:49 AM 1013045348 1009951956  43234828      4.09        24  17917040 221558196     20.81   2836516  31455264         0
09:49:51 AM 1013044728 1009951288  43235448      4.09        24  17917040 221625188     20.82   2836500  31456088         0
09:49:53 AM 1013045412 1009951972  43234764      4.09        24  17917040 221625188     20.82   2836508  31456576         0
09:49:55 AM 1013042944 1009949504  43237232      4.09        24  17917368 221672792     20.82   2836524  31457128         0
09:49:57 AM 1013043024 1009949528  43237152      4.09        24  17917040 221670600     20.82   2836516  31457324         0
09:49:59 AM 1013023540 1009930076  43256636      4.10        24  17917040 221552912     20.81   2836500  31476700         0
09:50:01 AM 1013043440 1009950016  43236736      4.09        24  17917368 221355824     20.79   2836536  31457456         0
09:50:03 AM 1013042616 1009949152  43237560      4.09        24  17917044 221355824     20.79   2836524  31457124         0
09:50:05 AM 1013043136 1009949840  43237040      4.09        24  17917456 221563908     20.81   2836584  31457324         0
09:50:07 AM 1012935444 1009842004  43344732      4.10        24  17917044 221598440     20.81   2836532  31563692         0
09:50:09 AM 1012828380 1009734940  43451796      4.11        24  18015996 221754876     20.83   2935804  31573484         0
09:50:11 AM 1013041980 1009948512  43238196      4.09        24  17917164 221458700     20.80   2836524  31458960         0
09:50:13 AM 1012924696 1009831224  43355480      4.10        24  18031956 221531740     20.81   2836512  31574116         0
09:50:15 AM 1013042016 1009948512  43238160      4.09        24  17917044 221393560     20.79   2836536  31458360         0
09:50:17 AM 1012925388 1009831884  43354788      4.10        24  18031956 221547304     20.81   2836520  31574952         0
09:50:19 AM 1013041804 1009948276  43238372      4.09        24  17917044 221463652     20.80   2836520  31458852         0
09:50:21 AM 1013039996 1009946580  43240180      4.09        24  17916960 221492148     20.80   2836536  31460020         0
09:50:23 AM 1012879628 1009786180  43400548      4.11        24  18077824 221782704     20.83   2883384  31574360         0
09:50:25 AM 1013007500 1009914116  43272676      4.10        24  17950316 221664572     20.82   2870296  31460208         0
09:50:27 AM 1013040572 1009947228  43239604      4.09        24  17917880 221561700     20.81   2837056  31459636         0
09:50:29 AM 1013039220 1009945844  43240956      4.09        24  17917052 221555380     20.81   2836516  31460372         0
09:50:31 AM 1012924948 1009831556  43355228      4.10        24  18031964 221603276     20.81   2836524  31575192         0
09:50:33 AM 1012849184 1009755744  43430992      4.11        24  17963420 221782696     20.83   2836548  31650952         0
09:50:35 AM 1013040028 1009946540  43240148      4.09        24  17917052 221490040     20.80   2836508  31460312         0
09:50:37 AM 1012812916 1009720020  43467260      4.12        24  18028076 221735388     20.83   2921220  31603168         0
09:50:39 AM 1012974388 1009880932  43305788      4.10        24  17917060 221609288     20.81   2836520  31525876         0
09:50:41 AM 1013038712 1009945288  43241464      4.09        24  17917540 221568512     20.81   2836564  31462012         0
09:50:43 AM 1013037676 1009944172  43242500      4.09        24  17916880 221555420     20.81   2836544  31462412         0
09:50:45 AM 1013039072 1009945488  43241104      4.09        24  17917060 221558328     20.81   2836528  31462076         0
09:50:47 AM 1012960768 1009867184  43319408      4.10        24  17917060 221742756     20.83   2836512  31539720         0
09:50:49 AM 1013038584 1009945032  43241592      4.09        24  17917060 221605604     20.81   2836520  31461880         0
09:50:51 AM 1012933688 1009840280  43346488      4.10        24  18019524 221686224     20.82   2939364  31463684         0
09:50:53 AM 1013037128 1009943584  43243048      4.09        24  17917060 221507804     20.81   2836504  31462604         0
09:50:55 AM 1013037508 1009943964  43242668      4.09        24  17917060 221507804     20.81   2836536  31462968         0
09:50:57 AM 1012876644 1009783100  43403532      4.11        24  17961412 221623008     20.82   2836536  31623164         0
09:50:59 AM 1012974696 1009881112  43305480      4.10        24  17917060 221674604     20.82   2836528  31526716         0
09:51:01 AM 1012595824 1009502288  43684352      4.14        24  18126648 222011320     20.85   2836520  31903820         0
09:51:03 AM 1013036500 1009942948  43243676      4.09        24  17917064 221521908     20.81   2836520  31463808         0
09:51:05 AM 1013037220 1009943668  43242956      4.09        24  17917060 221521908     20.81   2836520  31463716         0
09:51:07 AM 1012939280 1009845728  43340896      4.10        24  17917060 221707240     20.82   2836520  31560328         0
09:51:09 AM 1013036244 1009942748  43243932      4.09        24  17917060 221521360     20.81   2836512  31464488         0
09:51:11 AM 1012601836 1009508404  43678340      4.14        24  18119488 221957012     20.85   2836548  31897336         0
09:51:13 AM 1013035888 1009942448  43244288      4.09        24  17917060 221542016     20.81   2836516  31464796         0
09:51:15 AM 1013034088 1009940648  43246088      4.09        24  17917060 221542016     20.81   2836540  31466276         0
09:51:17 AM 1012919180 1009825740  43360996      4.11        24  18031972 221657948     20.82   2836524  31581264         0
09:51:19 AM 1012721960 1009628480  43558216      4.12        24  18113056 221968212     20.85   2876372  31738612         0
09:51:21 AM 1012918792 1009825232  43361384      4.11        24  18031972 221763436     20.83   2836516  31582256         0
09:51:23 AM 1013033764 1009940196  43246412      4.09        24  17917060 221574376     20.81   2836508  31466496         0
09:51:25 AM 1013033072 1009939508  43247104      4.09        24  17917060 221574376     20.81   2836540  31467976         0
09:51:27 AM 1012890444 1009796956  43389732      4.11        24  17945100 221572216     20.81   2836540  31611048         0
09:51:29 AM 1012978380 1009884956  43301796      4.10        24  17917092 221710020     20.82   2836524  31522440         0
09:51:31 AM 1013031488 1009938148  43248688      4.09        24  17917068 221727212     20.83   2836536  31468540         0
09:51:33 AM 1013031972 1009938584  43248204      4.09        24  17917068 221725936     20.83   2836544  31468504         0
09:51:35 AM 1012857528 1009764140  43422648      4.11        24  17977044 221799612     20.83   2836556  31643692         0
09:51:37 AM 1012818516 1009725144  43461660      4.11        24  18016356 221795488     20.83   2836556  31682804         0
09:51:39 AM 1012965784 1009872316  43314392      4.10        24  17917032 221607072     20.81   2836540  31536224         0
09:51:41 AM 1012977152 1009883660  43303024      4.10        24  17917068 221593584     20.81   2836532  31524424         0
09:51:43 AM 1013030880 1009937388  43249296      4.09        24  17917068 221477212     20.80   2836536  31470964         0
09:51:45 AM 1013031980 1009938544  43248196      4.09        24  17917068 221437640     20.80   2836520  31470268         0
09:51:47 AM 1012807528 1009714092  43472648      4.12        24  18031980 221709048     20.82   2836544  31691808         0
09:51:49 AM 1012875512 1009782284  43404664      4.11        24  18032308 221677840     20.82   2836568  31624360         0
