Linux 4.18.0-477.15.1.el8_8.x86_64 (tbm03) 	08/10/2023 	_x86_64_	(32 CPU)

11:55:57 AM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
12:19:23 PM 491838648 492921852  35675424      6.76        24  14255096  71723836     13.38   3551160  24004732         0
12:19:25 PM 491871536 492954740  35642536      6.76        24  14217628  71733740     13.39   3551120  23971532         0
12:19:27 PM 491866992 492950148  35647080      6.76        24  14217628  71551644     13.35   3551144  23976676         0
12:19:29 PM 491829152 492912324  35684920      6.76        24  14255276  71502396     13.34   3551136  24014700         0
12:19:31 PM 491863984 492947148  35650088      6.76        24  14217464  71601184     13.36   3551120  23979492         0
12:19:33 PM 491859312 492942492  35654760      6.76        24  14217980  71594656     13.36   3551152  23984092         0
12:19:35 PM 491853504 492936672  35660568      6.76        24  14219984  71631076     13.37   3551136  23989880         0
12:19:37 PM 491852528 492935752  35661544      6.76        24  14217464  71530768     13.35   3551112  23991424         0
12:19:39 PM 491809672 492892952  35704400      6.77        24  14254932  71698196     13.38   3551140  24033520         0
12:19:41 PM 491844856 492928180  35669216      6.76        24  14217636  71752536     13.39   3551124  23998548         0
12:19:43 PM 491838808 492922120  35675264      6.76        24  14217808  71554740     13.35   3551172  24004132         0
12:19:45 PM 491820020 492903380  35694052      6.77        24  14235276  71579672     13.36   3551124  24023648         0
12:19:47 PM 491833016 492916392  35681056      6.76        24  14217636  71737344     13.39   3551124  24009928         0
12:19:49 PM 491790804 492874164  35723268      6.77        24  14255100  71668408     13.37   3551128  24052056         0
12:19:51 PM 491824588 492907904  35689484      6.77        24  14217804  71562696     13.35   3551128  24018472         0
12:19:53 PM 491820664 492903900  35693408      6.77        24  14217808  71525520     13.35   3551168  24022660         0
12:19:55 PM 491784080 492867364  35729992      6.77        24  14251072  71656524     13.37   3551128  24059196         0
12:19:57 PM 491814492 492897800  35699580      6.77        24  14217460  71676968     13.38   3551132  24029012         0
12:19:59 PM 491772600 492856056  35741472      6.78        24  14255104  71640092     13.37   3551128  24069764         0
12:20:01 PM 491807612 492890932  35706460      6.77        24  14217460  71591812     13.36   3551128  24035340         0
12:20:03 PM 491804460 492887796  35709612      6.77        24  14217804  71674812     13.37   3551140  24038504         0
12:20:05 PM 491762640 492846008  35751432      6.78        24  14254884  71678200     13.38   3551080  24080308         0
12:20:07 PM 491795764 492878972  35718308      6.77        24  14217420  71698296     13.38   3551072  24047504         0
12:20:09 PM 491753900 492837184  35760172      6.78        24  14255056  71638056     13.37   3551104  24089456         0
12:20:11 PM 491789096 492872368  35724976      6.77        24  14217592  71721444     13.38   3551088  24054404         0
12:20:13 PM 491783844 492867124  35730228      6.77        24  14217588  71637108     13.37   3551112  24058892         0
12:20:15 PM 491746040 492829280  35768032      6.78        24  14255012  71588812     13.36   3551032  24097572         0
12:20:17 PM 491782252 492865488  35731820      6.77        24  14217372  71469280     13.34   3551032  24061164         0
12:20:19 PM 491742964 492826176  35771108      6.78        24  14255012  71517224     13.35   3551040  24100920         0
12:20:21 PM 491774424 492857612  35739648      6.78        24  14217372  71612960     13.36   3551040  24069096         0
12:20:23 PM 491768316 492851540  35745756      6.78        24  14217460  71778472     13.39   3550980  24075144         0
12:20:25 PM 491729060 492812296  35785012      6.78        24  14254756  71652788     13.37   3550956  24115408         0
12:20:27 PM 491763328 492846524  35750744      6.78        24  14217288  71689436     13.38   3550948  24080520         0
12:20:29 PM 491722108 492805216  35791964      6.79        24  14254936  71590804     13.36   3550976  24121076         0
12:20:31 PM 491756300 492839400  35757772      6.78        24  14217288  71534576     13.35   3550952  24086952         0
12:20:33 PM 491751556 492834516  35762516      6.78        24  14217448  71624460     13.37   3550772  24091648         0
12:20:35 PM 491712028 492795000  35802044      6.79        24  14254248  71466476     13.34   3550804  24131528         0
12:20:37 PM 491745600 492828604  35768472      6.78        24  14217264  71522552     13.35   3550752  24097684         0
12:20:39 PM 491709340 492788464  35804732      6.79        24  14250908  71517200     13.35   3568128  24116152         0
12:20:41 PM 491744964 492823984  35769108      6.78        24  14213432  71626976     13.37   3546928  24102140         0
12:20:43 PM 491740276 492819352  35773796      6.78        24  14213604  71836648     13.40   3546960  24106976         0
12:20:45 PM 491701684 492780808  35812388      6.79        24  14251072  71662024     13.37   3546936  24145884         0
12:20:47 PM 491734840 492813760  35779232      6.78        24  14213104  71646840     13.37   3546772  24112580         0
12:20:49 PM 491732504 492811368  35781568      6.78        24  14213452  71643520     13.37   3546776  24115672         0
12:20:51 PM 491727584 492806472  35786488      6.78        24  14213604  71518800     13.35   3546748  24120484         0
12:20:53 PM 491723936 492802140  35790136      6.78        24  14212580  71625124     13.37   3546104  24123996         0
12:20:55 PM 491684760 492762936  35829312      6.79        24  14250008  71651960     13.37   3546044  24163924        16
12:20:57 PM 491716964 492795128  35797108      6.79        24  14212372  71682100     13.38   3546056  24131268         0
12:20:59 PM 491707248 492790564  35806824      6.79        24  14217824  72015188     13.44   3551160  24135252         0
12:21:01 PM 491695796 492779092  35818276      6.79        24  14227560  71798820     13.40   3551172  24147344         0
12:21:03 PM 491703124 492786384  35810948      6.79        24  14217652  71750900     13.39   3551180  24139344         0
12:21:05 PM 491661992 492745420  35852080      6.80        24  14255120  71696604     13.38   3551192  24180156         0
12:21:07 PM 491696300 492779664  35817772      6.79        24  14217480  71838284     13.41   3551168  24146380         0
12:21:09 PM 491690224 492773524  35823848      6.79        24  14217648  71619244     13.36   3551176  24152336         0
12:21:11 PM 491671268 492754584  35842804      6.79        24  14233104  71678496     13.38   3551164  24170784         0
12:21:13 PM 491677616 492760972  35836456      6.79        24  14217472  71780332     13.39   3551180  24159384         0
12:21:15 PM 491643544 492726916  35870528      6.80        24  14255288  71722132     13.38   3551180  24199344         0
12:21:17 PM 491678100 492761528  35835972      6.79        24  14217476  71756380     13.39   3551172  24165280         0
12:21:19 PM 491673832 492757308  35840240      6.79        24  14217824  71789224     13.40   3551180  24169044         0
12:21:21 PM 491638164 492721544  35875908      6.80        24  14250584  71803380     13.40   3551204  24205740         0
12:21:23 PM 491668972 492752352  35845100      6.80        24  14217648  71616980     13.36   3551180  24174216         0
12:21:25 PM 491626020 492709352  35888052      6.80        24  14255128  71703292     13.38   3551204  24214376         0
12:21:27 PM 491663920 492747236  35850152      6.80        24  14217480  71478036     13.34   3551164  24180000         0
12:21:29 PM 491658664 492741996  35855408      6.80        24  14217648  71579596     13.36   3551188  24185148         0
12:21:31 PM 491619968 492703268  35894104      6.80        24  14254956  71455256     13.33   3551176  24223768         0
12:21:33 PM 491651920 492735192  35862152      6.80        24  14217828  71589604     13.36   3551212  24191788         0
12:21:35 PM 491613292 492696532  35900780      6.81        24  14255120  71766256     13.39   3551172  24231244         0
12:21:37 PM 491645508 492728748  35868564      6.80        24  14217652  71726504     13.38   3551196  24198464         0
12:21:39 PM 491644628 492727900  35869444      6.80        24  14217828  71690064     13.38   3551180  24199636         0
12:21:41 PM 491601432 492684744  35912640      6.81        24  14255116  71614992     13.36   3551160  24241936         0
12:21:43 PM 491635132 492718380  35878940      6.80        24  14217656  71560984     13.35   3551216  24208336         0
12:21:45 PM 491596132 492679412  35917940      6.81        24  14255124  71662108     13.37   3574872  24223784         0
12:21:47 PM 491629820 492713116  35884252      6.80        24  14217484  71630384     13.37   3551196  24213584         0
12:21:49 PM 491625952 492709328  35888120      6.80        24  14217484  71723344     13.38   3551180  24216672         0
12:21:51 PM 491584928 492668216  35929144      6.81        24  14255124  71656100     13.37   3551204  24258248         0
12:21:53 PM 491619920 492703252  35894152      6.80        24  14217492  71796256     13.40   3551180  24223204         0
12:21:55 PM 491617136 492700440  35896936      6.80        24  14217836  71822976     13.40   3551196  24226812         0
12:21:57 PM 491614188 492697560  35899884      6.81        24  14217660  71753904     13.39   3551176  24229732         0
12:21:59 PM 491609964 492693320  35904108      6.81        24  14217488  71692048     13.38   3551192  24233336         0
12:22:01 PM 491571068 492654360  35943004      6.81        24  14254960  71645360     13.37   3551164  24272388         0
12:22:03 PM 491603152 492686492  35910920      6.81        24  14217660  71689444     13.38   3551216  24240548         0
12:22:05 PM 491601140 492684504  35912932      6.81        24  14218008  71654816     13.37   3551200  24242776         0
12:22:07 PM 491587464 492670780  35926608      6.81        24  14227408  71613512     13.36   3551200  24255892         0
12:22:09 PM 491595008 492678444  35919064      6.81        24  14217488  71692672     13.38   3551168  24247812         0
12:22:11 PM 491554560 492637940  35959512      6.82        24  14255296  71906076     13.42   3551184  24289040         0
12:22:13 PM 491588540 492671844  35925532      6.81        24  14217656  71636596     13.37   3551184  24255056         0
