Linux 4.18.0-477.15.1.el8_8.x86_64 (bhm06) 	08/10/2023 	_x86_64_	(56 CPU)

05:19:00 AM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
05:27:56 AM 1020800212 1017819820  35479964      3.36        24  14809288 216191704     20.31   3219536  23488392         0
05:27:58 AM 1020932696 1017952456  35347480      3.35        24  14751832 216281464     20.31   3219528  23356264         0
05:28:00 AM 1020928908 1017948676  35351268      3.35        24  14751832 216213972     20.31   3219544  23359284         0
05:28:02 AM 1020927872 1017947640  35352304      3.35        24  14751832 216210256     20.31   3219536  23361268         0
05:28:04 AM 1020908224 1017928064  35371952      3.35        24  14765260 216417156     20.33   3233152  23366516         0
05:28:06 AM 1020921108 1017940852  35359068      3.35        24  14751832 216139100     20.30   3219544  23368340         0
05:28:08 AM 1020917668 1017937412  35362508      3.35        24  14751832 216142688     20.30   3219536  23371156         0
05:28:10 AM 1020837864 1017857680  35442312      3.36        24  14828652 216256684     20.31   3219552  23450348         0
05:28:12 AM 1020912988 1017932660  35367188      3.35        24  14751832 216182704     20.31   3219536  23375616         0
05:28:14 AM 1020910664 1017930312  35369512      3.35        24  14751616 216260988     20.31   3219520  23379080         0
05:28:16 AM 1020907524 1017927204  35372652      3.35        24  14751832 216210244     20.31   3219552  23380892         0
05:28:18 AM 1020894164 1017913756  35386012      3.35        24  14751832 216401992     20.33   3219536  23394908         0
05:28:20 AM 1020902536 1017922080  35377640      3.35        24  14751832 216255068     20.31   3219536  23386432         0
05:28:22 AM 1020901064 1017920664  35379112      3.35        24  14751832 216257444     20.31   3219528  23388964         0
05:28:24 AM 1020896716 1017916300  35383460      3.35        24  14751832 216263484     20.31   3219544  23392812         0
05:28:26 AM 1020892848 1017912632  35387328      3.35        24  14752024 216259664     20.31   3219548  23394996         0
05:28:28 AM 1020891680 1017911320  35388496      3.35        24  14751832 216182840     20.31   3219540  23396656         0
05:28:30 AM 1020890040 1017909576  35390136      3.35        24  14751832 216179096     20.30   3219540  23398916         0
05:28:32 AM 1020810932 1017830548  35469244      3.36        24  14751832 216043632     20.29   3219536  23478192         0
05:28:34 AM 1020884292 1017903924  35395884      3.35        24  14751332 215858828     20.27   3219520  23404092         0
05:28:36 AM 1020881712 1017901472  35398464      3.35        24  14752048 215798696     20.27   3219560  23406696         0
05:28:38 AM 1020744872 1017764632  35535304      3.36        24  14809288 215875040     20.28   3219544  23543156         0
05:28:40 AM 1020877440 1017897168  35402736      3.35        24  14751832 215834052     20.27   3219540  23410844         0
05:28:42 AM 1020751252 1017771004  35528924      3.36        24  14769976 216047308     20.29   3219540  23537308         0
05:28:44 AM 1020873824 1017893592  35406352      3.35        24  14751832 215863064     20.28   3219524  23414564         0
05:28:46 AM 1020866012 1017885780  35414164      3.35        24  14751836 216052272     20.29   3219560  23423836         0
05:28:48 AM 1020869540 1017889452  35410636      3.35        24  14751840 216052640     20.29   3219528  23418876         0
05:28:50 AM 1020866940 1017887004  35413236      3.35        24  14751840 215995464     20.29   3219536  23421228         0
05:28:52 AM 1020864632 1017884696  35415544      3.35        24  14751840 215995464     20.29   3219536  23423508         0
05:28:54 AM 1020840504 1017860464  35439672      3.36        24  14751672 216211164     20.31   3219544  23446476         0
05:28:56 AM 1020782424 1017802344  35497752      3.36        24  14828088 216272640     20.31   3219540  23505708         0
05:28:58 AM 1020856564 1017876484  35423612      3.35        24  14751840 215970396     20.29   3219548  23431372         0
05:29:00 AM 1020714696 1017734544  35565480      3.37        24  14813832 216123748     20.30   3219548  23573104         0
05:29:02 AM 1020760576 1017780328  35519600      3.36        24  14766180 216087292     20.30   3220060  23526920         0
05:29:04 AM 1020850292 1017869892  35429884      3.35        24  14751840 215945480     20.28   3219540  23438512         0
05:29:06 AM 1020847392 1017866992  35432784      3.35        24  14751912 216025860     20.29   3219540  23440992         0
05:29:08 AM 1020676700 1017696276  35603476      3.37        24  14768472 216075492     20.30   3219540  23611836         0
05:29:10 AM 1020843164 1017862596  35437012      3.35        24  14751840 216196184     20.31   3219548  23445848         0
05:29:12 AM 1020841876 1017861308  35438300      3.36        24  14751840 216196184     20.31   3219540  23447500         0
05:29:14 AM 1020840264 1017859784  35439912      3.36        24  14751840 216124640     20.30   3219532  23449252         0
05:29:16 AM 1020837376 1017856888  35442800      3.36        24  14751840 216011024     20.29   3219540  23452892         0
05:29:18 AM 1020834884 1017854364  35445292      3.36        24  14751840 216005452     20.29   3219540  23455168         0
05:29:20 AM 1020832756 1017852236  35447420      3.36        24  14751840 216083400     20.30   3219548  23457336         0
05:29:22 AM 1020831056 1017850504  35449120      3.36        24  14751840 216073664     20.29   3219532  23459060         0
05:29:24 AM 1020829012 1017848452  35451164      3.36        24  14751840 216100508     20.30   3219532  23460984         0
05:29:26 AM 1020824520 1017843944  35455656      3.36        24  14751840 216106896     20.30   3219544  23465436         0
05:29:28 AM 1020821000 1017840408  35459176      3.36        24  14751840 216180160     20.30   3219552  23467560         0
05:29:30 AM 1020819500 1017838932  35460676      3.36        24  14751884 216048720     20.29   3219712  23470236         0
05:29:32 AM 1020816040 1017835424  35464136      3.36        24  14751840 216065224     20.29   3219544  23472912         0
05:29:34 AM 1020813352 1017832872  35466824      3.36        24  14752056 215989964     20.29   3219556  23475468         0
05:29:36 AM 1020811876 1017831372  35468300      3.36        24  14751840 215940032     20.28   3219544  23476888         0
05:29:38 AM 1020678340 1017697724  35601836      3.37        24  14806776 216016236     20.29   3219544  23611396         0
05:29:40 AM 1020806804 1017826236  35473372      3.36        24  14751972 215854576     20.27   3219664  23481440         0
05:29:42 AM 1020716176 1017735608  35564000      3.37        24  14763432 215990500     20.29   3219560  23572580         0
05:29:44 AM 1020737648 1017757216  35542528      3.36        24  14816160 216042040     20.29   3284088  23486528         0
05:29:46 AM 1020800728 1017820312  35479448      3.36        24  14751840 215898316     20.28   3219552  23488608         0
05:29:48 AM 1020798336 1017817968  35481840      3.36        24  14751840 215879736     20.28   3219552  23490632         0
05:29:50 AM 1020663644 1017683388  35616532      3.37        24  14806776 215896640     20.28   3219560  23624832         0
05:29:52 AM 1020793296 1017812928  35486880      3.36        24  14751840 215834916     20.27   3219552  23495520         0
05:29:54 AM 1020791344 1017810976  35488832      3.36        24  14752056 215909740     20.28   3219560  23498092         0
05:29:56 AM 1020788440 1017808160  35491736      3.36        24  14751840 215907228     20.28   3219540  23500324         0
05:29:58 AM 1020735292 1017755004  35544884      3.37        24  14751840 215786568     20.27   3219548  23553484         0
05:30:00 AM 1020784552 1017804192  35495624      3.36        24  14751840 215781152     20.27   3219548  23504432         0
05:30:02 AM 1020782916 1017802540  35497260      3.36        24  14751840 215776284     20.27   3219548  23506216         0
05:30:04 AM 1020780720 1017800312  35499456      3.36        24  14751840 215776228     20.27   3219548  23508376         0
05:30:06 AM 1020779048 1017798592  35501128      3.36        24  14751840 215771684     20.27   3219540  23510304         0
05:30:08 AM 1020775772 1017795316  35504404      3.36        24  14751840 215772924     20.27   3219548  23512484         0
05:30:10 AM 1020774040 1017793616  35506136      3.36        24  14751604 215779968     20.27   3219556  23514708         0
05:30:12 AM 1020771572 1017791052  35508604      3.36        24  14751840 215797880     20.27   3219556  23516660         0
05:30:14 AM 1020769900 1017789372  35510276      3.36        24  14751840 216021396     20.29   3219548  23518348         0
05:30:16 AM 1020766372 1017785980  35513804      3.36        24  14751840 215932392     20.28   3219560  23521732         0
05:30:18 AM 1020523152 1017542824  35757024      3.39        24  14840548 216176644     20.30   3219564  23764920         0
05:30:20 AM 1020615288 1017634856  35664888      3.38        24  14823412 216115548     20.30   3219556  23673084         0
05:30:22 AM 1020762940 1017782580  35517236      3.36        24  14751844 216094212     20.30   3219564  23526212         0
05:30:24 AM 1020758248 1017777784  35521928      3.36        24  14751856 216171216     20.30   3219556  23530276         0
05:30:26 AM 1020756076 1017775876  35524100      3.36        24  14751844 216154888     20.30   3219552  23531460         0
05:30:28 AM 1020677476 1017697236  35602700      3.37        24  14828452 216226072     20.31   3219544  23610180         0
05:30:30 AM 1020713908 1017733596  35566268      3.37        24  14751844 216222508     20.31   3219552  23574668         0
05:30:32 AM 1020623316 1017642972  35656860      3.38        24  14800732 216234780     20.31   3219560  23664000         0
05:30:34 AM 1020678252 1017698028  35601924      3.37        24  14751844 216299876     20.32   3219544  23610304         0
05:30:36 AM 1020746540 1017766348  35533636      3.36        24  14751844 216144444     20.30   3219560  23542240         0
05:30:38 AM 1020663528 1017683344  35616648      3.37        24  14755884 216140180     20.30   3219564  23624324         0
05:30:40 AM 1020742208 1017761992  35537968      3.36        24  14752044 216218836     20.31   3219548  23545844         0
05:30:42 AM 1020741376 1017761024  35538800      3.36        24  14751852 216213968     20.31   3219556  23547680         0
05:30:44 AM 1020738832 1017758504  35541344      3.36        24  14751852 216210380     20.31   3219556  23549764         0
05:30:46 AM 1020624916 1017644556  35655260      3.38        24  14786124 216308260     20.32   3219556  23663108         0
05:30:48 AM 1020734460 1017754084  35545716      3.37        24  14751852 216331396     20.32   3219548  23553948         0
05:30:50 AM 1020732276 1017751964  35547900      3.37        24  14751852 216337400     20.32   3219572  23556292         0
05:30:52 AM 1020652500 1017672236  35627676      3.37        24  14828196 216445092     20.33   3219556  23634856         0
05:30:54 AM 1020728012 1017747916  35552164      3.37        24  14751852 216291476     20.32   3219548  23559860         0
05:30:56 AM 1020726028 1017745932  35554148      3.37        24  14751852 216291476     20.32   3219556  23561892         0
05:30:58 AM 1020722644 1017742484  35557532      3.37        24  14751852 216259408     20.31   3219564  23563992         0
05:31:00 AM 1020644244 1017664004  35635932      3.37        24  14828660 216322456     20.32   3219564  23642676         0
05:31:02 AM 1020719516 1017739244  35560660      3.37        24  14751852 216243456     20.31   3219556  23567792         0
05:31:04 AM 1020717768 1017737424  35562408      3.37        24  14751852 216319432     20.32   3219564  23569504         0
