Linux 4.18.0-477.15.1.el8_8.x86_64 (tdgx01) 	08/08/2023 	_x86_64_	(80 CPU)

04:08:53 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:20:41 PM     all      1.40      0.00      0.31      0.00      0.00     98.29
04:20:43 PM     all      1.56      0.00      0.28      0.00      0.00     98.16
04:20:45 PM     all      1.30      0.00      0.19      0.00      0.00     98.51
04:20:47 PM     all      1.60      0.00      0.26      0.00      0.00     98.14
04:20:49 PM     all      1.27      0.00      0.15      0.00      0.00     98.58
04:20:51 PM     all      1.70      0.00      0.39      0.00      0.00     97.92
04:20:53 PM     all      1.29      0.00      0.16      0.00      0.00     98.54
04:20:55 PM     all      1.57      0.00      0.26      0.00      0.00     98.17
04:20:57 PM     all      1.57      0.00      0.20      0.00      0.00     98.23
04:20:59 PM     all      1.30      0.00      0.18      0.00      0.00     98.52
04:21:01 PM     all      1.70      0.00      0.42      0.00      0.00     97.88
04:21:03 PM     all      1.33      0.00      0.21      0.00      0.00     98.46
04:21:05 PM     all      1.71      0.00      0.42      0.00      0.00     97.87
04:21:07 PM     all      1.33      0.00      0.14      0.00      0.00     98.52
04:21:09 PM     all      1.54      0.00      0.26      0.00      0.00     98.19
04:21:11 PM     all      1.42      0.00      0.31      0.00      0.00     98.27
04:21:13 PM     all      1.66      0.00      0.34      0.00      0.00     98.00
04:21:15 PM     all      0.37      0.00      1.07      0.00      0.00     98.56
