Linux 4.18.0-477.15.1.el8_8.x86_64 (tbm03) 	08/08/2023 	_x86_64_	(32 CPU)

03:19:17 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:29:47 PM     all      3.67      0.00      0.30      0.00      0.00     96.03
03:29:49 PM     all      3.81      0.00      0.36      0.00      0.00     95.83
03:29:51 PM     all      3.90      0.00      0.33      0.00      0.00     95.77
03:29:53 PM     all      3.90      0.00      0.61      0.00      0.00     95.49
03:29:55 PM     all      3.53      0.00      0.64      0.00      0.00     95.82
03:29:57 PM     all      3.22      0.00      0.80      0.00      0.00     95.98
03:29:59 PM     all      3.12      0.00      1.03      0.00      0.00     95.84
03:30:01 PM     all      3.18      0.00      1.10      0.00      0.00     95.73
03:30:03 PM     all      3.24      0.00      1.14      0.00      0.00     95.62
03:30:05 PM     all      2.91      0.00      1.17      0.00      0.00     95.92
03:30:07 PM     all      2.88      0.00      1.16      0.00      0.00     95.97
03:30:09 PM     all      2.55      0.00      1.33      0.00      0.00     96.12
03:30:11 PM     all      2.88      0.00      1.14      0.00      0.00     95.98
03:30:13 PM     all     12.41      0.00      7.65      0.00      0.00     79.94
03:30:15 PM     all      2.73      0.00      0.80      0.00      0.00     96.47
03:30:17 PM     all      3.16      0.00      0.38      0.00      0.00     96.47
03:30:19 PM     all      3.67      0.00      0.36      0.00      0.00     95.97
03:30:21 PM     all      3.56      0.00      0.39      0.00      0.00     96.05
03:30:23 PM     all      3.69      0.00      0.38      0.00      0.00     95.93
03:30:25 PM     all      3.55      0.00      0.33      0.00      0.00     96.13
03:30:27 PM     all      3.66      0.00      0.42      0.00      0.00     95.92
03:30:29 PM     all      3.50      0.00      0.27      0.00      0.00     96.23
03:30:31 PM     all      3.74      0.00      0.61      0.00      0.00     95.65
03:30:33 PM     all      3.55      0.00      0.23      0.00      0.00     96.22
03:30:35 PM     all      3.72      0.00      0.39      0.00      0.00     95.89
03:30:37 PM     all      3.50      0.00      0.34      0.00      0.00     96.16
03:30:39 PM     all      3.68      0.00      0.41      0.00      0.00     95.92
03:30:41 PM     all      3.57      0.00      0.31      0.00      0.00     96.12
03:30:43 PM     all      3.71      0.00      0.34      0.00      0.00     95.95
03:30:45 PM     all      3.88      0.00      0.47      0.00      0.00     95.65
03:30:47 PM     all      3.76      0.00      0.64      0.00      0.00     95.60
03:30:49 PM     all      3.52      0.00      0.86      0.00      0.00     95.63
03:30:51 PM     all      3.51      0.00      1.17      0.00      0.00     95.32
03:30:53 PM     all      3.30      0.00      0.92      0.00      0.00     95.78
03:30:55 PM     all      3.06      0.00      1.16      0.00      0.00     95.78
03:30:57 PM     all      3.40      0.00      1.22      0.00      0.00     95.38
03:30:59 PM     all      2.77      0.00      1.11      0.00      0.00     96.12
03:31:01 PM     all      3.00      0.00      1.58      0.00      0.00     95.42
03:31:03 PM     all      2.69      0.00      1.10      0.00      0.00     96.21
03:31:05 PM     all      3.09      0.00      2.34      0.00      0.00     94.57
03:31:07 PM     all     12.05      0.00      6.49      0.00      0.00     81.46
03:31:09 PM     all      3.28      0.00      0.30      0.00      0.00     96.42
03:31:11 PM     all      3.39      0.00      0.38      0.00      0.00     96.23
03:31:13 PM     all      3.42      0.00      0.30      0.00      0.00     96.28
03:31:15 PM     all      3.76      0.00      0.45      0.00      0.00     95.78
03:31:17 PM     all      3.59      0.00      0.38      0.00      0.00     96.03
03:31:19 PM     all      3.55      0.00      0.33      0.00      0.00     96.12
03:31:21 PM     all      3.72      0.00      0.39      0.00      0.00     95.89
03:31:23 PM     all      3.45      0.00      0.25      0.00      0.00     96.30
03:31:25 PM     all      3.69      0.00      0.34      0.00      0.00     95.97
03:31:27 PM     all      3.45      0.00      0.31      0.00      0.00     96.23
03:31:29 PM     all      3.73      0.00      0.44      0.00      0.00     95.83
03:31:31 PM     all      3.50      0.00      0.33      0.00      0.00     96.17
03:31:33 PM     all      3.72      0.00      0.42      0.00      0.00     95.86
03:31:35 PM     all      3.47      0.00      0.31      0.00      0.00     96.21
03:31:37 PM     all      4.19      0.00      0.42      0.00      0.00     95.39
03:31:39 PM     all      3.78      0.00      0.50      0.00      0.00     95.72
03:31:41 PM     all      3.31      0.00      0.87      0.00      0.00     95.81
03:31:43 PM     all      3.20      0.00      0.89      0.00      0.00     95.90
03:31:45 PM     all      3.25      0.00      0.94      0.00      0.00     95.81
03:31:47 PM     all      2.97      0.00      1.09      0.00      0.00     95.94
03:31:49 PM     all      2.86      0.00      1.06      0.00      0.00     96.08
03:31:51 PM     all      3.56      0.00      1.09      0.00      0.00     95.34
03:31:53 PM     all      2.78      0.00      1.19      0.00      0.00     96.03
03:31:55 PM     all      2.77      0.00      1.24      0.00      0.00     95.99
03:31:57 PM     all      2.60      0.00      1.22      0.00      0.00     96.18
03:31:59 PM     all     12.15      0.00      7.92      0.00      0.00     79.93
03:32:01 PM     all      3.41      0.00      0.39      0.00      0.00     96.20
03:32:03 PM     all      3.13      0.00      0.34      0.00      0.00     96.53
03:32:05 PM     all      3.78      0.00      0.38      0.00      0.00     95.84
03:32:07 PM     all      3.48      0.00      0.34      0.00      0.00     96.17
03:32:09 PM     all      3.72      0.00      0.38      0.00      0.00     95.90
